Wall time,Step,Value
1706688523.2500386,1094,0.12745261192321777
1706688524.27014,1100,0.12681883573532104
1706688525.5797296,1105,0.12702322006225586
1706688527.7871988,1115,0.1273493766784668
1706688536.2756212,1157,0.12643736600875854
1706688537.2834225,1161,0.12597033381462097
1706688537.484446,1162,0.12692134082317352
1706688537.6790767,1163,0.12633028626441956
1706688540.739138,1181,0.1266641914844513
1706688543.768831,1194,0.12670433521270752
1706688546.466388,1207,0.12656281888484955
1706688551.0773418,1233,0.1262369006872177
1706688553.8686476,1245,0.12649165093898773
1706688556.486653,1256,0.12557794153690338
1706688557.0712774,1259,0.12676893174648285
1706688557.7793593,1262,0.12632718682289124
1706688561.4693038,1282,0.12578748166561127
1706688562.7862568,1288,0.12665393948554993
1706688564.1964524,1295,0.12581606209278107
1706688565.3770068,1301,0.1265944391489029
1706688568.372782,1317,0.12638121843338013
1706688569.0735648,1320,0.1256054788827896
1706688571.186652,1331,0.1260731965303421
1706688571.7395697,1334,0.1261265128850937
1706688572.3391557,1337,0.12604065239429474
1706688572.4509459,1338,0.12592418491840363
1706688582.069348,1386,0.1256873458623886
1706688582.6902046,1389,0.12624694406986237
1706688583.477073,1392,0.12605957686901093
1706688583.580326,1393,0.12573426961898804
1706688587.6390598,1415,0.1260819435119629
1706688589.7744973,1427,0.1254730522632599
1706688591.8853488,1437,0.12578539550304413
1706688592.6801517,1441,0.1252543032169342
1706688596.2810144,1466,0.12572091817855835
1706688596.4821565,1467,0.125668466091156
1706688598.4689932,1478,0.12530407309532166
1706688600.0807562,1486,0.12525464594364166
1706688601.040151,1490,0.12582844495773315
1706688601.5393538,1492,0.12557725608348846
1706688607.857683,1524,0.12567852437496185
1706688608.5390923,1528,0.12524569034576416
1706688612.5390322,1553,0.12570035457611084
1706688615.067376,1569,0.12512005865573883
1706688615.2766604,1570,0.1260676383972168
1706688617.739322,1585,0.12526077032089233
1706688618.3557367,1589,0.12564973533153534
1706688621.2800338,1605,0.12579630315303802
1706688621.439184,1606,0.12495157122612
1706688625.5507412,1628,0.12470537424087524
1706688626.4394758,1633,0.12606535851955414
1706688627.2839413,1638,0.12584517896175385
1706688628.076986,1641,0.12542901933193207
1706688628.9391284,1646,0.125837504863739
1706688629.4518492,1649,0.1254153549671173
1706688631.482945,1661,0.12521719932556152
1706688633.1845098,1669,0.12516841292381287
1706688634.5754826,1676,0.12514343857765198
1706688635.8739874,1683,0.125533327460289
1706688637.086497,1692,0.12547661364078522
1706688637.5390255,1696,0.12586963176727295
1706688637.7792149,1698,0.12499044835567474
1706688638.0956135,1700,0.1251623034477234
1706688638.7623668,1703,0.125675767660141
1706688640.090734,1710,0.1256299614906311
1706688642.1857417,1719,0.12574483454227448
1706688644.1808364,1729,0.1250772625207901
1706688644.7742195,1733,0.12559066712856293
1706688645.0538914,1735,0.12609902024269104
1706688645.449126,1738,0.12516459822654724
1706688646.6847432,1743,0.12480167299509048
1706688647.2724226,1746,0.12566444277763367
1706688647.483113,1747,0.1251520961523056
1706688651.874511,1767,0.12547467648983002
1706688653.3390825,1776,0.12540556490421295
1706688654.0775623,1782,0.12570089101791382
1706688655.050542,1789,0.12535624206066132
1706688655.2019057,1790,0.12521430850028992
1706688656.7392495,1799,0.12484242022037506
1706688657.8012326,1806,0.1252867877483368
1706688660.7702682,1827,0.12504293024539948
1706688661.5391562,1831,0.12499319016933441
1706688663.475611,1841,0.12535247206687927
1706688664.180386,1845,0.12517519295215607
1706688666.074412,1854,0.12480676174163818
1706688669.2392511,1867,0.12478091567754745
1706688669.9845963,1870,0.12447763234376907
1706688671.1931708,1876,0.12539976835250854
1706688671.7740831,1878,0.12553392350673676
1706688678.188145,1912,0.1253187656402588
1706688679.2519515,1918,0.1248411163687706
1706688682.455912,1935,0.12523901462554932
1706688684.3502228,1945,0.12491689622402191
1706688684.7394478,1948,0.12585477530956268
1706688685.069648,1950,0.12472989410161972
1706688688.4725025,1968,0.12480174750089645
1706688690.9808896,1982,0.12453440576791763
1706688691.3720827,1984,0.12486397475004196
1706688695.2805963,2002,0.1244964748620987
1706688696.0598154,2006,0.12501342594623566
1706688697.680778,2014,0.12503504753112793
1706688700.583838,2031,0.12457054108381271
1706688701.5894969,2037,0.12537698447704315
1706688706.483949,2061,0.12509511411190033
1706688708.768653,2074,0.12471945583820343
1706688709.37493,2077,0.12474175542593002
1706688709.4867558,2078,0.12544503808021545
1706688709.759725,2080,0.12515312433242798
1706688710.287918,2082,0.12485495209693909
1706688711.0717776,2086,0.12527497112751007
1706688711.9799306,2090,0.12531782686710358
1706688713.4521492,2097,0.12555792927742004
1706688715.7391987,2112,0.12490721046924591
1706688722.5792942,2146,0.12462497502565384
1706688723.27402,2150,0.12470575422048569
1706688724.3768878,2157,0.12464767694473267
1706688726.4719074,2166,0.12528139352798462
1706688728.6394787,2178,0.12504200637340546
1706688730.0420423,2188,0.12492696195840836
1706688730.4657137,2190,0.12482184916734695
1706688731.0530338,2192,0.12462534010410309
1706688731.7659342,2197,0.12485211342573166
1706688732.0804691,2200,0.12543515861034393
1706688733.7650137,2208,0.12477482110261917
1706688734.384852,2212,0.12470445781946182
1706688738.079016,2232,0.12460270524024963
1706688738.873421,2237,0.12508665025234222
1706688738.986014,2238,0.12516123056411743
1706688739.370023,2240,0.1245265007019043
1706688740.0584896,2243,0.12484189122915268
1706688740.7845652,2247,0.12505292892456055
1706688741.0505,2248,0.12482379376888275
1706688742.4876442,2255,0.12455029040575027
1706688743.1877098,2258,0.12454291433095932
1706688744.3843105,2263,0.12480530887842178
1706688747.6827989,2282,0.12493514269590378
1706688748.9814794,2292,0.12459659576416016
1706688749.6592765,2298,0.12465481460094452
1706688750.539031,2304,0.12474417686462402
1706688750.9812744,2308,0.1247110664844513
1706688752.5684566,2320,0.12457997351884842
1706688752.8794367,2321,0.12433751672506332
1706688757.587495,2346,0.12536054849624634
1706688759.059719,2355,0.12477374821901321
1706688765.5586038,2390,0.12467166036367416
1706688765.6965816,2391,0.12424033880233765
1706688766.0390596,2393,0.12452451884746552
1706688773.1737947,2437,0.1244894489645958
1706688775.0867014,2445,0.1250230073928833
1706688776.4721715,2452,0.12528111040592194
1706688776.8695364,2454,0.12488480657339096
1706688777.2721562,2456,0.12459021061658859
1706688778.2893722,2461,0.12481296807527542
1706688782.849168,2486,0.12487101554870605
1706688783.0799582,2487,0.12499065697193146
1706688785.2746751,2497,0.12482699751853943
1706688785.674109,2499,0.12485296279191971
1706688787.0721533,2504,0.12481700628995895
1706688789.7559228,2518,0.1248183473944664
1706688790.8581,2524,0.12486777454614639
1706688792.54195,2533,0.1249542236328125
1706688795.7516758,2548,0.12459354102611542
1706688796.5673451,2552,0.12481211870908737
1706688796.9680543,2554,0.12446638941764832
1706688801.267152,2579,0.12528514862060547
1706688804.0867763,2591,0.12457768619060516
1706688805.6774974,2601,0.12480194121599197
1706688806.6707149,2607,0.12461589276790619
1706688809.351711,2624,0.12475325912237167
1706688809.9392009,2630,0.12491602450609207
1706688810.0392494,2631,0.12474308162927628
1706688812.4889255,2645,0.12537287175655365
1706688813.586676,2651,0.12576155364513397
1706688814.3702636,2656,0.12456350028514862
1706688819.1872787,2679,0.1245909258723259
1706688820.850237,2686,0.12452112138271332
1706688822.1790593,2691,0.12448516488075256
1706688824.6823232,2704,0.124281145632267
1706688825.7788377,2711,0.12446264177560806
1706688828.539179,2726,0.12453335523605347
1706688830.9762487,2738,0.12461838126182556
1706688832.195435,2741,0.1251627653837204
1706688836.6844661,2755,0.12466806173324585
1706688845.9585383,2790,0.12455426156520844
1706688846.1393876,2791,0.12458474189043045
1706688846.3395064,2792,0.12468641996383667
1706688850.0380082,2810,0.12435286492109299
1706688854.0487535,2825,0.12471847981214523
1706688864.4674847,2873,0.12514714896678925
1706688866.8724957,2882,0.1249258816242218
1706688869.5759814,2891,0.12470173090696335
1706688871.2457316,2897,0.12510888278484344
1706688877.1673775,2918,0.1244187206029892
1706688877.6971514,2920,0.12392917275428772
1706688878.0189655,2921,0.12504668533802032
1706688889.5401096,2968,0.12406141310930252
1706688891.5223932,2976,0.12554270029067993
1706688898.77293,2999,0.124807208776474
1706688902.5393302,3008,0.12507642805576324
1706688903.560387,3012,0.12461391091346741
1706688904.339122,3016,0.12549541890621185
1706688907.8188574,3028,0.12482770532369614
1706688908.8062453,3031,0.12515687942504883
1706688911.6256711,3039,0.1245228573679924
1706688912.789338,3042,0.12454497069120407
1706688919.3033388,3066,0.12459221482276917
1706688920.4457784,3070,0.12458434700965881
1706688920.8573499,3072,0.1249028891324997
1706688928.0395157,3100,0.12466375529766083
1706688934.359945,3123,0.12435465306043625
1706688938.3412209,3138,0.12563598155975342
1706688940.7720022,3146,0.1255863457918167
1706688942.168212,3151,0.12429597973823547
1706688943.4594245,3156,0.12448187917470932
1706688945.2444475,3162,0.12420585006475449
1706688949.23933,3178,0.12547799944877625
1706688955.0772676,3196,0.12461956590414047
1706688955.5709007,3197,0.12418277561664581
1706688958.2678661,3204,0.12538546323776245
1706688959.0392773,3207,0.12524990737438202
1706688966.8379788,3231,0.1243659257888794
1706688967.378454,3234,0.12492358684539795
1706688969.5722272,3241,0.12441744655370712
1706688970.104053,3244,0.12487880140542984
1706688970.5738037,3245,0.12471829354763031
1706688971.2916012,3247,0.1242966428399086
1706688971.572665,3248,0.12487196922302246
1706688978.3392918,3273,0.12437441945075989
1706688981.027387,3282,0.12422280758619308
1706688987.346767,3306,0.12433342635631561
1706688989.25475,3314,0.12445685267448425
1706688993.6458106,3328,0.12403060495853424
1706688993.9759429,3329,0.124167799949646
1706688997.7397804,3346,0.12441080808639526
1706689004.9690661,3375,0.12468095123767853
1706689005.552149,3377,0.12486682832241058
1706689008.3977017,3387,0.12427954375743866
1706689012.7919188,3404,0.1238723024725914
1706689014.1459417,3409,0.12456956505775452
1706689022.3750768,3431,0.12464294582605362
1706689024.2793906,3439,0.12428352981805801
1706689027.2162516,3450,0.12467723339796066
1706689027.8690624,3452,0.12432645261287689
1706689029.137192,3459,0.12469712644815445
1706689031.071715,3465,0.124315544962883
1706689032.9691634,3472,0.12459539622068405
1706689034.2731848,3478,0.12463762611150742
1706689035.3682854,3481,0.12462233752012253
1706689039.2006984,3498,0.12409921735525131
1706689044.2450917,3510,0.12476293742656708
1706689045.6404576,3513,0.12495214492082596
1706689047.2664223,3520,0.12396033853292465
1706689052.5394428,3536,0.12441492825746536
1706689052.9248013,3538,0.12486113607883453
1706689054.6073794,3544,0.12427433580160141
1706689055.51792,3548,0.1242387443780899
1706689059.7770007,3564,0.12445111572742462
1706689064.270668,3581,0.12466337531805038
1706689069.384198,3601,0.12431582063436508
1706689074.4964917,3619,0.12416066974401474
1706689075.196373,3621,0.12388996034860611
1706689075.7320778,3623,0.12444983422756195
1706689076.470551,3626,0.12420077621936798
1706689077.0715132,3629,0.12521867454051971
1706689083.2391815,3646,0.12448383867740631
1706689087.0431793,3657,0.12409338355064392
1706689091.067778,3671,0.12452118843793869
1706689099.1421165,3701,0.1246238648891449
1706689099.5393846,3703,0.12476430833339691
1706689106.5237014,3727,0.12510354816913605
1706689107.33751,3731,0.12451519072055817
1706689107.9078,3733,0.12503069639205933
1706689108.944906,3739,0.1243959441781044
1706689109.7489033,3742,0.12451232224702835
1706689110.5176184,3744,0.12397725880146027
1706689112.6863928,3753,0.12400012463331223
1706689114.8722327,3760,0.12451097369194031
1706689118.768592,3773,0.12448142468929291
1706689120.8391252,3781,0.12484154850244522
1706689124.5392072,3794,0.1243092268705368
1706689124.9251864,3796,0.12444561719894409
1706689126.0062587,3799,0.12435771524906158
1706689129.8392136,3815,0.12491343170404434
1706689131.039205,3820,0.12465828657150269
1706689131.802488,3822,0.12480127811431885
1706689134.8530405,3832,0.12485496699810028
1706689135.95566,3836,0.12503106892108917
1706689144.4692273,3865,0.12458906322717667
1706689145.6588316,3870,0.12499085068702698
1706689147.7391543,3877,0.12459637224674225
1706689161.4873748,3921,0.12464161962270737
1706689164.3749268,3929,0.12456519901752472
1706689166.2667327,3936,0.12433335185050964
1706689167.0716372,3940,0.12439469993114471
1706689169.6585634,3951,0.12460199743509293
1706689171.0777411,3957,0.124329574406147
1706689172.8416185,3963,0.1245943009853363
1706689177.7694232,3985,0.12471769005060196
1706689180.7583678,3996,0.12418024241924286
1706689182.0451236,4001,0.1244674101471901
1706689184.1748285,4010,0.12421921640634537
1706689184.5467806,4011,0.12518630921840668
1706689188.4678917,4023,0.12460209429264069
1706689191.4761345,4034,0.12424863129854202
1706689192.1782038,4037,0.12384290993213654
1706689195.035143,4047,0.12430809438228607
1706689208.941244,4094,0.1245446726679802
1706689210.0456433,4099,0.12459339946508408
1706689210.338354,4100,0.12439359724521637
1706689214.0773568,4110,0.12402408570051193
1706689236.3499138,4183,0.124071404337883
1706689239.3346982,4194,0.12422031164169312
1706689239.5519717,4195,0.12391822785139084
1706689239.9727669,4197,0.12477102875709534
1706689240.4391077,4199,0.12412398308515549
1706689241.63912,4202,0.12406554818153381
1706689241.8669574,4203,0.12390837073326111
1706689248.001914,4228,0.1246686801314354
1706689248.9660509,4233,0.12419005483388901
1706689249.7392807,4236,0.12475442886352539
1706689251.9587035,4244,0.12503810226917267
1706689254.568237,4255,0.1254398673772812
1706689257.2625728,4264,0.1244111955165863
1706689257.8671763,4267,0.12461196631193161
1706689258.06551,4268,0.12412730604410172
1706689263.0672438,4283,0.1241818368434906
1706689267.2703516,4299,0.12428303062915802
1706689269.2420125,4305,0.12425924837589264
1706689270.5034983,4309,0.12410260736942291
1706689273.039222,4318,0.12405974417924881
1706689273.3444257,4320,0.12508617341518402
1706689276.5151331,4329,0.12389186024665833
1706689277.7044203,4333,0.123866505920887
1706689281.0586066,4344,0.12456312030553818
1706689288.0707986,4370,0.12412361055612564
1706689290.0748987,4379,0.12482739984989166
1706689295.2712219,4394,0.12405052036046982
1706689297.0345302,4401,0.12416131794452667
1706689298.5675228,4407,0.12410163879394531
1706689299.3742456,4411,0.12430313974618912
1706689299.7664707,4412,0.1240435466170311
1706689305.6656396,4431,0.1241791620850563
1706689306.4734862,4434,0.1243019700050354
1706689315.8432755,4470,0.12440554052591324
1706689317.537948,4476,0.12444531172513962
1706689321.3391697,4491,0.124198317527771
1706689322.1808622,4493,0.12399842590093613
1706689327.469173,4510,0.12424416840076447
1706689327.8685193,4511,0.1243753433227539
1706689334.6599655,4530,0.12417543679475784
1706689334.8408494,4531,0.12434007972478867
1706689335.8717628,4534,0.1242619976401329
1706689339.2602606,4543,0.12419458478689194
1706689342.8655233,4554,0.12408797442913055
1706689349.41982,4579,0.12400193512439728
1706689350.3989575,4582,0.12407387048006058
1706689353.238286,4593,0.12432591617107391
1706689353.7406113,4596,0.12481023371219635
1706689354.0692706,4598,0.1239851713180542
1706689354.3805954,4600,0.12439189851284027
1706689357.3701239,4612,0.1249021664261818
1706689362.168994,4629,0.12446953356266022
1706689369.153274,4650,0.1240917518734932
1706689370.6687987,4657,0.1240876317024231
1706689373.7386494,4665,0.12438132613897324
1706689374.473166,4669,0.12414365261793137
1706689376.1583393,4676,0.1238686814904213
1706689376.3390045,4677,0.12479350715875626
1706689376.7340705,4678,0.12386162579059601
1706689379.7406669,4688,0.12429741024971008
1706689386.9580467,4714,0.12415125221014023
1706689388.0394323,4719,0.12465643137693405
1706689393.5452414,4735,0.12488015741109848
1706689397.2697816,4746,0.12468405812978745
1706689398.3389885,4750,0.12443511188030243
1706689398.5524673,4751,0.12457767874002457
1706689400.571719,4759,0.12464231252670288
1706689403.4790804,4765,0.12435219436883926
1706689404.3457448,4768,0.1246442124247551
1706689407.8382561,4777,0.12456605583429337
1706689408.8792737,4781,0.12461244314908981
1706689410.602636,4788,0.12424514442682266
1706689410.86873,4789,0.12462368607521057
1706689412.165939,4795,0.12385474890470505
1706689413.830157,4801,0.12500888109207153
1706689414.2464595,4803,0.12440843880176544
1706689415.3357503,4806,0.12475337088108063
1706689426.0794456,4841,0.12421682476997375
1706689429.6640627,4853,0.1242554634809494
1706689435.7648594,4872,0.12477543205022812
1706689436.5689878,4874,0.12418759614229202
1706689443.4665,4895,0.12435881048440933
1706689449.4731274,4915,0.12428375333547592
1706689456.3667185,4939,0.12483718991279602
1706689457.372636,4942,0.1242450699210167
1706689461.7268522,4955,0.12460704147815704
1706689465.008649,4963,0.12429949641227722
1706689468.3723502,4972,0.12410217523574829
1706689469.0374038,4975,0.12377804517745972
1706689469.670172,4977,0.12460538744926453
1706689469.8386395,4978,0.12367156147956848
1706689482.7662966,5022,0.12487135082483292
1706689484.0608518,5028,0.12405749410390854
1706689484.7690423,5031,0.12401137501001358
1706689486.8520994,5038,0.12441746145486832
1706689489.9391544,5051,0.1244058609008789
1706689490.5303638,5053,0.12400057166814804
1706689490.806072,5054,0.12423247843980789
1706689492.7039883,5061,0.12440286576747894
1706689496.775725,5079,0.12446543574333191
1706689503.9026906,5102,0.12422136217355728
1706689505.3012006,5107,0.12425210326910019
1706689510.1889274,5127,0.12438100576400757
1706689510.8402011,5129,0.12425918877124786
1706689512.2402625,5135,0.1241707056760788
1706689519.976043,5161,0.12473811209201813
1706689521.4380946,5166,0.12510481476783752
1706689526.4348927,5183,0.1236829161643982
1706689532.868817,5201,0.12439332157373428
1706689535.4257123,5209,0.12444446980953217
1706689542.5518746,5232,0.12422050535678864
1706689543.8695316,5236,0.12449010461568832
1706689545.2315397,5240,0.12411641329526901
1706689545.8654606,5241,0.12415356189012527
1706689552.9714072,5267,0.12485283613204956
1706689558.8122935,5290,0.12401558458805084
1706689566.4977663,5319,0.12418963015079498
1706689569.73073,5330,0.12429718673229218
1706689574.5392892,5346,0.12397713959217072
1706689578.8344722,5360,0.12378273904323578
1706689579.3731103,5361,0.12383643537759781
1706689586.438897,5381,0.12410232424736023
1706689593.7460454,5405,0.12404961884021759
1706689598.0705404,5421,0.1239260882139206
1706689603.039315,5440,0.12482776492834091
1706689604.2334282,5443,0.12370282411575317
1706689605.2711623,5448,0.12435102462768555
1706689616.0391924,5485,0.12452436983585358
1706689617.706745,5492,0.12416435033082962
1706689618.7706985,5496,0.12440319359302521
1706689620.1403623,5502,0.12487167865037918
1706689622.0780425,5508,0.12524139881134033
1706689623.139103,5513,0.12383084744215012
1706689623.9206984,5516,0.12403115630149841
1706689624.55895,5518,0.12396543473005295
1706689631.2406328,5542,0.12406328320503235
1706689633.1392674,5550,0.12391206622123718
1706689637.224304,5567,0.12443782389163971
1706689638.6872122,5572,0.12401536107063293
1706689639.6270323,5574,0.12432236969470978
1706689644.2679684,5586,0.12349274009466171
1706689645.1704214,5588,0.12376470118761063
1706689647.2392135,5594,0.1247207447886467
1706689650.1676514,5606,0.12410134822130203
1706689652.0754764,5611,0.12377562373876572
1706689655.4308605,5621,0.12424428761005402
1706689658.1453464,5631,0.12406052649021149
1706689665.5495737,5659,0.12507902085781097
1706689666.1406598,5661,0.12400992959737778
1706689667.030678,5665,0.12456078827381134
1706689670.3486617,5680,0.12411461770534515
1706689683.369813,5721,0.1244291216135025
1706689684.169662,5724,0.12406694144010544
1706689689.4382129,5742,0.12400456517934799
1706689694.232183,5760,0.12408366799354553
1706689699.3248742,5777,0.12425798177719116
1706689700.126185,5780,0.12394212931394577
1706689702.1328387,5785,0.12395935505628586
1706689703.5513089,5790,0.12467323988676071
1706689708.5390859,5808,0.12435749173164368
1706689708.788814,5809,0.12417621910572052
1706689712.7491994,5826,0.12391982227563858
1706689713.3391142,5829,0.12387314438819885
1706689715.1656613,5836,0.12452562153339386
1706689723.7391694,5863,0.12424809485673904
1706689724.5662422,5865,0.12401293963193893
1706689726.339022,5872,0.12437928467988968
1706689730.96761,5890,0.1239546462893486
1706689732.9657147,5899,0.12472952157258987
1706689735.4607263,5908,0.12414176017045975
1706689737.5724146,5918,0.124835304915905
1706689741.7665315,5929,0.12449851632118225
1706689742.776926,5933,0.12414433807134628
1706689743.0676947,5934,0.12428213655948639
1706689748.238948,5953,0.12455256283283234
1706689749.2700374,5958,0.12440119683742523
1706689749.840209,5960,0.1246715858578682
1706689751.6418924,5964,0.12509091198444366
1706689754.2235506,5973,0.12401504814624786
1706689759.3084857,5991,0.12399469316005707
1706689765.3690712,6011,0.12392124533653259
1706689766.6392293,6016,0.12394490092992783
1706689768.8012524,6025,0.12382323294878006
1706689770.7687232,6031,0.12481800466775894
1706689771.2390978,6032,0.1241430938243866
1706689772.0369081,6036,0.12423106282949448
1706689772.7737079,6039,0.1241723969578743
1706689779.3170469,6061,0.12384071946144104
1706689784.73221,6079,0.12422581762075424
1706689786.2690754,6083,0.124197818338871
1706689787.4600048,6088,0.1237012967467308
1706689791.4529414,6104,0.12476620078086853
1706689791.8532383,6106,0.12366839498281479
1706689795.3391135,6116,0.12383879721164703
1706689798.0377855,6122,0.12418151646852493
1706689798.975162,6124,0.1248815506696701
1706689800.0389311,6130,0.12407851219177246
1706689800.86718,6132,0.12399872392416
1706689801.6651309,6134,0.12374676018953323
1706689805.3393013,6146,0.12444984912872314
1706689805.7402077,6148,0.12456393241882324
1706689806.3764017,6150,0.12465989589691162
1706689812.9382815,6173,0.12445268034934998
1706689815.7529044,6182,0.12398131191730499
1706689816.6497605,6185,0.12400154024362564
1706689820.8370001,6201,0.12405721098184586
1706689824.5651362,6212,0.12370690703392029
1706689824.934431,6214,0.12395887821912766
1706689826.6488216,6220,0.12432841211557388
1706689829.753197,6233,0.12438227236270905
1706689831.2790608,6238,0.12493517994880676
1706689833.3391085,6245,0.12455208599567413
1706689834.7349432,6251,0.12422534823417664
1706689837.5458903,6264,0.12421176582574844
1706689843.7877169,6290,0.12424567341804504
1706689850.9399445,6313,0.1242247000336647
1706689852.1936378,6317,0.12440445274114609
1706689852.5351825,6318,0.12420759350061417
1706689854.8554683,6325,0.12467950582504272
1706689858.5461206,6342,0.12448355555534363
1706689861.9702342,6353,0.12431132793426514
1706689865.5715852,6364,0.12377198040485382
1706689867.4735086,6371,0.12406685948371887
1706689868.8332307,6377,0.12389615178108215
1706689876.2257724,6401,0.1245073452591896
1706689892.6483474,6456,0.12407737970352173
1706689893.7385623,6460,0.12469056248664856
1706689897.4737234,6473,0.12417670339345932
1706689901.73897,6488,0.1240716502070427
1706689903.6461194,6496,0.12464633584022522
1706689903.8580718,6497,0.12402838468551636
1706689905.1401527,6501,0.12436304241418839
1706689907.769256,6511,0.12386057525873184
1706689910.7660196,6521,0.124166339635849
1706689911.139105,6522,0.12465433031320572
1706689911.2743022,6523,0.1238439530134201
1706689913.4392157,6531,0.12400037795305252
1706689918.264347,6551,0.12443282455205917
1706689925.1391554,6575,0.12355812638998032
1706689927.231046,6582,0.12426064163446426
1706689928.3571002,6585,0.12444204092025757
1706689931.5734982,6595,0.12425651401281357
1706689934.7609885,6604,0.1245473325252533
1706689935.668113,6607,0.12427707016468048
1706689938.358082,6617,0.12410443276166916
1706689940.0538154,6622,0.12404102832078934
1706689950.356829,6658,0.12411369383335114
1706689953.365268,6667,0.12410258501768112
1706689953.877478,6669,0.12426366657018661
1706689955.0486653,6673,0.1242479681968689
1706689956.8691356,6679,0.12418112903833389
1706689957.6589994,6682,0.12456431984901428
1706689959.0404258,6689,0.12407372891902924
1706689961.3390863,6697,0.12355922162532806
1706689962.1742215,6700,0.12399796396493912
1706689964.3015025,6708,0.12453630566596985
1706689965.5411997,6712,0.1244492307305336
1706689966.7386289,6716,0.12473972141742706
1706689974.8386748,6739,0.12396788597106934
1706689976.1522794,6743,0.12428963929414749
1706689977.941253,6750,0.12393712997436523
