Step,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,loss(train),loss(validate)
1640,0.2543295919895172,0.0988849401473999,0.027241621166467667,0.04255525767803192,0.031170479953289032,0.02489309012889862,0.0043515171855688095,-0.0013210064498707652,0.0807596743106842,0.08410388231277466
1660,0.25600680708885193,0.09974252432584763,0.02758615091443062,0.04310201480984688,0.03135933727025986,0.0251623522490263,0.00456051854416728,-0.0013256939128041267,0.08334144204854965,0.08327136933803558
1680,0.25720053911209106,0.10048682987689972,0.027906160801649094,0.043673474341630936,0.031536784023046494,0.025454269722104073,0.004819903522729874,-0.001331765903159976,0.0810648500919342,0.0870186984539032
1700,0.25905176997184753,0.10130197554826736,0.028207920491695404,0.04425761103630066,0.031702615320682526,0.025715939700603485,0.005045024678111076,-0.001338425325229764,0.08104822039604187,0.08189786970615387
1720,0.2606056332588196,0.10203515738248825,0.02850201353430748,0.04482252150774002,0.03183867037296295,0.02602069452404976,0.005285621155053377,-0.001339948852546513,0.08338087052106857,0.08701661229133606
1740,0.2621742784976959,0.10277484357357025,0.02883906103670597,0.04544757306575775,0.03204653784632683,0.026315873488783836,0.005506744608283043,-0.0013393590925261378,0.07992369681596756,0.0825149416923523
1760,0.26353919506073,0.1035328358411789,0.029129521921277046,0.046042319387197495,0.0322565883398056,0.02660856395959854,0.005731271114200354,-0.0013453196734189987,0.08040095865726471,0.08187450468540192
1780,0.26503318548202515,0.10430493205785751,0.029466746374964714,0.04655320569872856,0.03239726275205612,0.026905668899416924,0.0059478022158145905,-0.001367701101116836,0.07684504985809326,0.08296468108892441
1800,0.2666454315185547,0.10508624464273453,0.029792502522468567,0.04711884632706642,0.03258896619081497,0.02719336748123169,0.006183668505400419,-0.0013729383936151862,0.07972497493028641,0.08085151016712189
1820,0.26810237765312195,0.10590328276157379,0.030094342306256294,0.04770857095718384,0.032754141837358475,0.027482425794005394,0.006427669897675514,-0.001375044696033001,0.07943651080131531,0.08017174154520035
1840,0.2696625292301178,0.10660400241613388,0.030402926728129387,0.048227500170469284,0.03291662409901619,0.02778126671910286,0.006668169517070055,-0.0013790330849587917,0.08213145285844803,0.08305998891592026
1860,0.27114683389663696,0.10736286640167236,0.03074324131011963,0.04872359707951546,0.03311188146471977,0.02805441990494728,0.00691996468231082,-0.0013835713034495711,0.08155547827482224,0.08165155351161957
1880,0.27256643772125244,0.10809442400932312,0.031047144904732704,0.049323614686727524,0.03328179195523262,0.02836158499121666,0.00716780312359333,-0.001389190903864801,0.07817282527685165,0.07754354178905487
1900,0.273689866065979,0.10883481055498123,0.03137828782200813,0.04991022124886513,0.033454034477472305,0.028621939942240715,0.007397490553557873,-0.0014013698091730475,0.07575522363185883,0.07811789214611053
1920,0.2750794589519501,0.10955529659986496,0.03167039155960083,0.05044325068593025,0.03360489755868912,0.02889385260641575,0.007613822817802429,-0.0014058967353776097,0.08258392661809921,0.07907544076442719
1940,0.2764571011066437,0.1103203296661377,0.03202570229768753,0.05101942643523216,0.03377281874418259,0.02917996048927307,0.007859642617404461,-0.0014211597153916955,0.07916007190942764,0.08027004450559616
1960,0.27785253524780273,0.11098816990852356,0.03231435269117355,0.051585033535957336,0.03395676612854004,0.02947516180574894,0.00809546560049057,-0.001416282611899078,0.08117243647575378,0.07950970530509949
1980,0.2792324125766754,0.11168121546506882,0.032614096999168396,0.05208636447787285,0.03413108363747597,0.029739851132035255,0.008345142006874084,-0.001424840185791254,0.07420771569013596,0.07870891690254211
2000,0.2805148959159851,0.1123669221997261,0.03291303291916847,0.05262608081102371,0.03428221866488457,0.030029458925127983,0.00857287272810936,-0.0014343756483867764,0.07812933623790741,0.09036433696746826
2020,0.28213486075401306,0.11313491314649582,0.03326454386115074,0.05319501459598541,0.034454263746738434,0.030321145430207253,0.008833971805870533,-0.0014309657271951437,0.07745929807424545,0.07656300067901611
2040,0.2834475636482239,0.11383084952831268,0.033555321395397186,0.053697969764471054,0.034605562686920166,0.030619677156209946,0.009075479581952095,-0.0014396945480257273,0.07548122853040695,0.08413247019052505
