Step,loss(train),loss(validate)
2660,0.07450532913208008,0.07417638599872589
2680,0.07407303899526596,0.07807278633117676
2700,0.07191573083400726,0.07411839812994003
2720,0.07203665375709534,0.0768151581287384
2740,0.07197387516498566,0.07548476755619049
2760,0.07090677320957184,0.07802775502204895
2780,0.07129817456007004,0.07473698258399963
2800,0.07434297353029251,0.0726291686296463
2820,0.07397304475307465,0.07448368519544601
2840,0.07158699631690979,0.0727456584572792
2860,0.0722145289182663,0.073271244764328
2880,0.07164306938648224,0.07540145516395569
2900,0.07030437886714935,0.0742078348994255
2920,0.07020711153745651,0.07225795835256577
2940,0.07278475165367126,0.07689907401800156
2960,0.06927875429391861,0.07151318341493607
2980,0.07033755630254745,0.07447261363267899
3000,0.06886491924524307,0.07042880356311798
3020,0.07236448675394058,0.0719398558139801
3040,0.0713864415884018,0.07173285633325577
3060,0.07072105258703232,0.07194313406944275
3080,0.0730849876999855,0.07068334519863129
3100,0.06903436779975891,0.07383767515420914
3120,0.06832931935787201,0.07053130865097046
3140,0.07070490717887878,0.07582561671733856
3160,0.07337450236082077,0.08211463689804077
3180,0.07206699997186661,0.0706881582736969
3200,0.07132736593484879,0.06911250948905945
3220,0.06824605911970139,0.07077834010124207
3240,0.06811026483774185,0.06922869384288788
3260,0.07394050806760788,0.07139796018600464
3280,0.06803062558174133,0.07325755059719086
3300,0.0668637603521347,0.07135190814733505
3320,0.06857334822416306,0.0688939243555069
3340,0.06781060248613358,0.06941084563732147
3360,0.06570518016815186,0.07033529877662659
3380,0.06770116090774536,0.06889992952346802
3400,0.07128557562828064,0.06850661337375641
3420,0.06632176041603088,0.07258978486061096
3440,0.06522025167942047,0.07080788165330887
3460,0.06606560945510864,0.06891413033008575
3480,0.07082724571228027,0.06868656724691391
3500,0.0667811930179596,0.06906715780496597
3520,0.06645461171865463,0.0719345211982727
3540,0.06811241805553436,0.06757065653800964
3560,0.06884889304637909,0.06867456436157227
3580,0.06526673585176468,0.06817972660064697
3600,0.06688408553600311,0.06641963124275208
3620,0.06549800932407379,0.07042690366506577
3640,0.06646784394979477,0.06759549677371979
3660,0.06479309499263763,0.06925132870674133
3680,0.06901519745588303,0.06864854693412781
3700,0.06477565318346024,0.07263049483299255
3720,0.0653628334403038,0.06634236872196198
3740,0.0656946450471878,0.06782183796167374
3760,0.06954531371593475,0.06941838562488556
3780,0.06609567254781723,0.06876713037490845
3800,0.06567111611366272,0.066648468375206
3820,0.06295987963676453,0.06804817914962769
3840,0.06331614404916763,0.06729881465435028
3860,0.0660785660147667,0.06677428632974625
3880,0.06291224807500839,0.0661330372095108
3900,0.06345702707767487,0.06608358770608902
3920,0.06450355798006058,0.06788115203380585
3940,0.06496471911668777,0.07129240036010742
3960,0.0672074481844902,0.066707082092762
3980,0.06800074875354767,0.0679113045334816
4000,0.06281784176826477,0.06786748766899109
4020,0.06271626055240631,0.06563369929790497
4040,0.06309076398611069,0.06599966436624527
4060,0.06358280777931213,0.06780967861413956
4080,0.06274840980768204,0.06873161345720291
4100,0.062401026487350464,0.06669089198112488
4120,0.061094626784324646,0.06547420471906662
4140,0.06546979397535324,0.07246067374944687
4160,0.06256002932786942,0.06812836974859238
4180,0.064487025141716,0.06595920026302338
4200,0.061315592378377914,0.06708189100027084
4220,0.06654883176088333,0.06713230907917023
4240,0.06331256777048111,0.06560524553060532
4260,0.063433937728405,0.06610311567783356
4280,0.06491629034280777,0.0678357481956482
4300,0.0626474916934967,0.0655427873134613
4320,0.06055230274796486,0.06552377343177795
4340,0.06207636371254921,0.06567494571208954
4360,0.06081605702638626,0.06556981801986694
4380,0.0618426688015461,0.06548567116260529
4400,0.05857667699456215,0.06533921509981155
4420,0.06099873036146164,0.06519012898206711
4440,0.06206439435482025,0.06470157951116562
4460,0.060659259557724,0.06421123445034027
4480,0.05974958464503288,0.0633733719587326
4500,0.06032620370388031,0.06346862018108368
4520,0.060290079563856125,0.06533129513263702
4540,0.06037868186831474,0.06434463709592819
4560,0.059537362307310104,0.06940913200378418
4580,0.06457784026861191,0.06577438116073608
4600,0.0572260282933712,0.06420467048883438
4620,0.059138018637895584,0.06282108277082443
4640,0.05820467323064804,0.06186392158269882
4660,0.05898430943489075,0.06272492557764053
4680,0.06022956967353821,0.06417683511972427
4700,0.06266358494758606,0.06280001252889633
4720,0.059614647179841995,0.06322644650936127
4740,0.0627683773636818,0.0646854117512703
4760,0.05914784595370293,0.06635727733373642
4780,0.06127980351448059,0.06859680265188217
4800,0.05900488421320915,0.06232140213251114
4820,0.05772629380226135,0.0629478245973587
4840,0.062016259878873825,0.06722112745046616
4860,0.06019717827439308,0.06382019817829132
4880,0.06075248867273331,0.06601537019014359
4900,0.058410435914993286,0.06275556981563568
4920,0.059584375470876694,0.06666445732116699
4940,0.05955516919493675,0.06808078289031982
4960,0.060492802411317825,0.06363198906183243
4980,0.058021411299705505,0.061239372938871384
5000,0.060821156948804855,0.061583422124385834
5020,0.05962063744664192,0.06062706559896469
5040,0.0606263093650341,0.06387479603290558
5060,0.05812136083841324,0.06333527714014053
5080,0.058429744094610214,0.062070101499557495
5100,0.060781802982091904,0.06232105940580368
5120,0.059441156685352325,0.06034126505255699
5140,0.06439036130905151,0.060709401965141296
5160,0.05803338810801506,0.06273588538169861
5180,0.061775948852300644,0.06426608562469482
5200,0.05807247757911682,0.06221683323383331
5220,0.05786293372511864,0.06159438192844391
5240,0.056674402207136154,0.0617784708738327
5260,0.05546388402581215,0.061004363000392914
5280,0.057667337357997894,0.060086458921432495
5300,0.056383613497018814,0.06041687726974487
5320,0.05906031280755997,0.06163475662469864
5340,0.059469904750585556,0.06548689305782318
5360,0.0569932758808136,0.06133390963077545
5380,0.05897637456655502,0.06173599511384964
5400,0.057100094854831696,0.06032299995422363
5420,0.057313501834869385,0.0610571913421154
5440,0.055765703320503235,0.06087411195039749
5460,0.05601445212960243,0.06020210683345795
5480,0.056645963340997696,0.060302067548036575
5500,0.057532306760549545,0.059615928679704666
5520,0.057119257748126984,0.06250506639480591
5540,0.058318719267845154,0.06349997222423553
5560,0.05596490576863289,0.0625268816947937
5580,0.0578683465719223,0.059842221438884735
5600,0.05915648862719536,0.061212290078401566
5620,0.05622873082756996,0.06236382573843002
5640,0.05707182735204697,0.06054142490029335
5660,0.05477792024612427,0.06169292703270912
5680,0.057531632483005524,0.06021815165877342
5700,0.056592073291540146,0.05889502540230751
5720,0.05756799876689911,0.06258708238601685
5740,0.05836540460586548,0.06013410538434982
5760,0.0563642680644989,0.06084318459033966
5780,0.05544954910874367,0.06160695478320122
5800,0.05552953481674194,0.060576289892196655
5820,0.056638203561306,0.060934945940971375
5840,0.05695423111319542,0.05959615111351013
5860,0.052748583257198334,0.06122145429253578
5880,0.05884450674057007,0.062628835439682
5900,0.054999444633722305,0.05907079577445984
5920,0.05586826801300049,0.05841059610247612
5940,0.058224376291036606,0.058724261820316315
5960,0.05510173365473747,0.058795806020498276
5980,0.05526366084814072,0.058703720569610596
6000,0.055406082421541214,0.05917978286743164
6020,0.05629876255989075,0.06045249477028847
6040,0.05882583186030388,0.0591764897108078
6060,0.05574227496981621,0.059526294469833374
6080,0.05293300747871399,0.05933261662721634
6100,0.0552310086786747,0.05904267728328705
6120,0.054807402193546295,0.059280358254909515
6140,0.054844602942466736,0.061173345893621445
6160,0.05489698052406311,0.06039852276444435
6180,0.05560756102204323,0.05799369141459465
6200,0.05338737741112709,0.05777876824140549
6220,0.052932269871234894,0.05903670936822891
6240,0.05426248908042908,0.05993816629052162
6260,0.05423794686794281,0.059376686811447144
6280,0.05507931858301163,0.06137006729841232
6300,0.05376586318016052,0.05923954024910927
6320,0.05491755157709122,0.059880368411540985
6340,0.05390113219618797,0.059523552656173706
6360,0.055361468344926834,0.058210887014865875
6380,0.05389804393053055,0.05741816386580467
6400,0.05458623915910721,0.058680906891822815
6420,0.05382731184363365,0.060013093054294586
6440,0.05193854868412018,0.05908610671758652
6460,0.05377713963389397,0.05971862003207207
6480,0.051955483853816986,0.05767129361629486
6500,0.05739191174507141,0.05755540728569031
6520,0.05360846966505051,0.05810292437672615
6540,0.053995538502931595,0.056982140988111496
6560,0.05337488651275635,0.05739283934235573
6580,0.053333643823862076,0.05842452123761177
6600,0.05428992584347725,0.05866939201951027
6620,0.054568879306316376,0.061778474599123
6640,0.055251117795705795,0.05974433943629265
6660,0.05374233052134514,0.05754674971103668
6680,0.052562396973371506,0.05856923758983612
6700,0.052042264491319656,0.05897630751132965
6720,0.05322614684700966,0.0572240874171257
6740,0.05234444513916969,0.05745648220181465
6760,0.05277860537171364,0.059967104345560074
6780,0.05143924057483673,0.056837838143110275
6800,0.05379491299390793,0.056940771639347076
6820,0.05423038452863693,0.05834947153925896
6840,0.05346711724996567,0.05773628130555153
6860,0.05028560757637024,0.05770261585712433
6880,0.05208125337958336,0.056491125375032425
6900,0.05255311354994774,0.05832952633500099
6920,0.052743297070264816,0.05848605930805206
6940,0.05419476330280304,0.058464717119932175
6960,0.051182620227336884,0.05892198905348778
6980,0.05130169540643692,0.05722946673631668
7000,0.052587419748306274,0.055730193853378296
7020,0.056026529520750046,0.056613739579916
7040,0.052502021193504333,0.05848829820752144
7060,0.0522826611995697,0.05581868067383766
7080,0.0514703169465065,0.0565560907125473
7100,0.052875954657793045,0.05751929432153702
7120,0.05004063993692398,0.05649571120738983
7140,0.05029171705245972,0.05779743194580078
7160,0.052240680903196335,0.05699141323566437
7180,0.0505635067820549,0.05673433467745781
7200,0.05237419158220291,0.05595822259783745
7220,0.05391901731491089,0.059279922395944595
7240,0.04973921552300453,0.05566975846886635
7260,0.05166507512331009,0.05634722486138344
7280,0.05229679495096207,0.055011600255966187
7300,0.05463124439120293,0.057371512055397034
7320,0.05136342719197273,0.056052565574645996
7340,0.05489511787891388,0.056934937834739685
7360,0.050855670124292374,0.056765466928482056
7380,0.050380904227495193,0.05672929063439369
7400,0.05207300931215286,0.057990774512290955
7420,0.049556586891412735,0.056438058614730835
7440,0.0518508180975914,0.05597541108727455
7460,0.05083636939525604,0.056292805820703506
7480,0.0511145181953907,0.05669432505965233
7500,0.049703508615493774,0.056640636175870895
7520,0.0500313900411129,0.055736035108566284
7540,0.05177374184131622,0.05510222539305687
7560,0.05151168629527092,0.055347926914691925
7580,0.05080172047019005,0.05631565302610397
7600,0.04989979788661003,0.05519244447350502
7620,0.050217241048812866,0.05684416741132736
7640,0.0505097322165966,0.059771761298179626
7660,0.04959460347890854,0.05724810063838959
7680,0.05145176872611046,0.05818828195333481
7700,0.050232913345098495,0.05966266244649887
7720,0.05116485059261322,0.057742904871702194
7740,0.05082796886563301,0.05665429309010506
7760,0.0518205463886261,0.05509290471673012
7780,0.04976280406117439,0.05856650322675705
7800,0.04917328804731369,0.055367738008499146
7820,0.0504729300737381,0.058569639921188354
7840,0.05257264897227287,0.05606970563530922
7860,0.050934381783008575,0.055201925337314606
7880,0.04915237799286842,0.05702464282512665
7900,0.05084720626473427,0.05527740716934204
7920,0.05042291060090065,0.05585426092147827
7940,0.05135246738791466,0.05672949180006981
7960,0.05132358893752098,0.05586815997958183
7980,0.0492631271481514,0.05555039644241333
8000,0.048725299537181854,0.05472100153565407
8020,0.04997090995311737,0.05541316792368889
8040,0.04988468438386917,0.05462203547358513
8060,0.04890641197562218,0.05650174617767334
8080,0.04796001315116882,0.056079551577568054
8100,0.04961812496185303,0.05719490721821785
8120,0.048898059874773026,0.055218737572431564
8140,0.049433838576078415,0.054796766489744186
8160,0.04995664581656456,0.05542438477277756
8180,0.050090234726667404,0.05705878138542175
8200,0.051655516028404236,0.05520982667803764
8220,0.0478949174284935,0.055266477167606354
8240,0.048441413789987564,0.055639635771512985
8260,0.049810990691185,0.05415019020438194
8280,0.048962969332933426,0.05429823324084282
8300,0.04772009328007698,0.054178882390260696
8320,0.04952773079276085,0.05378520488739014
8340,0.04854618012905121,0.05406467244029045
8360,0.04981859773397446,0.056132733821868896
8380,0.049251921474933624,0.05524898320436478
8400,0.04723108932375908,0.05443936213850975
8420,0.0481383353471756,0.05604585260152817
8440,0.04870257154107094,0.05362348631024361
8460,0.04878365620970726,0.05430971831083298
8480,0.049986667931079865,0.053372811526060104
8500,0.046281348913908005,0.054943155497312546
8520,0.04726967215538025,0.05485986918210983
8540,0.047059763222932816,0.05440594628453255
8560,0.048780541867017746,0.05489286780357361
8580,0.0485897995531559,0.0563252791762352
8600,0.04749682918190956,0.05557328835129738
8620,0.047594521194696426,0.05492519587278366
8640,0.04923788085579872,0.05745146423578262
8660,0.04861822351813316,0.05495261773467064
8680,0.04847712814807892,0.052796825766563416
8700,0.05005674436688423,0.053751278668642044
8720,0.048794299364089966,0.053690873086452484
8740,0.04647644981741905,0.0547570139169693
8760,0.04671314358711243,0.05342833325266838
8780,0.04608935862779617,0.053199343383312225
8800,0.049307193607091904,0.05590619891881943
8820,0.048136889934539795,0.05378829687833786
8840,0.047226931899785995,0.05385349690914154
8860,0.04833240807056427,0.052703943103551865
8880,0.047389764338731766,0.054802827537059784
8900,0.046703584492206573,0.05348910763859749
8920,0.05166150629520416,0.053647905588150024
8940,0.04641389474272728,0.054223135113716125
8960,0.04796067252755165,0.05578422546386719
8980,0.04756409674882889,0.055002838373184204
9000,0.0476805604994297,0.05593021959066391
9020,0.0464138500392437,0.05683431029319763
9040,0.046962887048721313,0.053634271025657654
9060,0.04755261167883873,0.053726449608802795
9080,0.04950631037354469,0.05677862837910652
9100,0.04904389753937721,0.053916722536087036
9120,0.04670976474881172,0.0537252351641655
9140,0.04538746178150177,0.05273830518126488
9160,0.048325490206480026,0.05265595763921738
9180,0.04764500632882118,0.05406266450881958
9200,0.044096797704696655,0.0519605353474617
9220,0.048011720180511475,0.053051069378852844
9240,0.048207152634859085,0.054012127220630646
9260,0.045526836067438126,0.05297223851084709
9280,0.04588989540934563,0.05553057789802551
9300,0.04828416183590889,0.05300193279981613
9320,0.04592430964112282,0.05257023870944977
9340,0.0446416512131691,0.053581975400447845
9360,0.04702230915427208,0.053614601492881775
9380,0.04499353840947151,0.05231797695159912
9400,0.04662100598216057,0.05481523275375366
9420,0.04745050147175789,0.05355357751250267
9440,0.045420486479997635,0.053761329501867294
9460,0.046939827501773834,0.054242707788944244
9480,0.0483519472181797,0.05460415035486221
9500,0.045793939381837845,0.056295283138751984
9520,0.045160625129938126,0.05329381674528122
9540,0.044199585914611816,0.053623855113983154
9560,0.04887368157505989,0.05394117161631584
9580,0.044224850833415985,0.052343934774398804
9600,0.04931693524122238,0.05314501002430916
9620,0.044115062803030014,0.05372774973511696
9640,0.046232305467128754,0.0534108467400074
9660,0.047663021832704544,0.055017054080963135
9680,0.04690958559513092,0.05321095138788223
9700,0.04660173878073692,0.05288022756576538
9720,0.04587043821811676,0.053831495344638824
9740,0.04873967543244362,0.05420112609863281
9760,0.045193322002887726,0.05194290354847908
9780,0.045391518622636795,0.052477918565273285
9800,0.048478737473487854,0.05396251380443573
9820,0.05044073611497879,0.0544513501226902
9840,0.045931123197078705,0.05343978852033615
9860,0.04323428496718407,0.0532943457365036
9880,0.04459621384739876,0.05242455005645752
9900,0.046980030834674835,0.052532412111759186
9920,0.04553445056080818,0.05261160805821419
9940,0.04655696451663971,0.05378152057528496
9960,0.046229537576436996,0.052588894963264465
9980,0.04941025748848915,0.0539967380464077
10000,0.04733816534280777,0.053683090955019
10020,0.04256652295589447,0.053654808551073074
10040,0.04494528844952583,0.05268897861242294
10060,0.04570912569761276,0.05354571342468262
10080,0.04731765389442444,0.053033240139484406
10100,0.04498578980565071,0.05198497325181961
10120,0.04402587190270424,0.05206209421157837
10140,0.04717405140399933,0.051855940371751785
10160,0.04438566043972969,0.05225967988371849
10180,0.046011704951524734,0.05224720388650894
10200,0.04592485725879669,0.05339406803250313
10220,0.04562855884432793,0.05316871777176857
10240,0.04289177060127258,0.052169542759656906
10260,0.045080363750457764,0.05149499326944351
10280,0.04450465738773346,0.051462359726428986
10300,0.04483075812458992,0.051219791173934937
10320,0.045848362147808075,0.05340224876999855
10340,0.04258858412504196,0.052655160427093506
10360,0.04769807681441307,0.05202515795826912
10380,0.04467069357633591,0.05294586345553398
10400,0.04430157691240311,0.05167469382286072
10420,0.04428267851471901,0.051436647772789
10440,0.043823160231113434,0.05274821072816849
10460,0.04534205049276352,0.0520184189081192
10480,0.043795399367809296,0.05268169194459915
10500,0.04381345212459564,0.05208388343453407
10520,0.044182922691106796,0.0515480637550354
10540,0.043416187167167664,0.05048973858356476
10560,0.04405653104186058,0.05677754431962967
10580,0.04228007048368454,0.05173191428184509
10600,0.044602300971746445,0.05295158177614212
10620,0.04526403918862343,0.052090320736169815
10640,0.046410541981458664,0.05195405334234238
10660,0.04411542788147926,0.05182408541440964
10680,0.044026780873537064,0.05424303188920021
10700,0.04598035663366318,0.054477524012327194
10720,0.04636097699403763,0.05179092288017273
10740,0.041399069130420685,0.053424615412950516
10760,0.04313153401017189,0.051910340785980225
10780,0.044578928500413895,0.050779275596141815
10800,0.0433112233877182,0.051843903958797455
10820,0.045110467821359634,0.05216751992702484
10840,0.04273542761802673,0.05074325576424599
10860,0.04374932125210762,0.050576236099004745
10880,0.043746788054704666,0.05112139880657196
10900,0.04489666968584061,0.052612051367759705
10920,0.04460839554667473,0.0508209653198719
10940,0.04334333911538124,0.05102895572781563
10960,0.04549612104892731,0.05382760614156723
10980,0.0444311760365963,0.0526437871158123
11000,0.04368583858013153,0.05144909396767616
11020,0.04329384118318558,0.05084570124745369
11040,0.04327382147312164,0.051086295396089554
11060,0.0449213981628418,0.05083929002285004
11080,0.043647296726703644,0.05305878445506096
11100,0.04539847746491432,0.05314607173204422
11120,0.0438864566385746,0.05142014101147652
11140,0.04239021986722946,0.05110180377960205
11160,0.042965441942214966,0.05138486996293068
11180,0.04219147562980652,0.052466098219156265
11200,0.043514277786016464,0.05152472108602524
11220,0.04416569694876671,0.05061374604701996
11240,0.04527292028069496,0.05281563848257065
11260,0.04480530694127083,0.05213030427694321
11280,0.046052515506744385,0.05072624236345291
11300,0.04434558004140854,0.051690906286239624
11320,0.04225846007466316,0.050519440323114395
11340,0.043647218495607376,0.05110767111182213
11360,0.042105771601200104,0.05273820459842682
11380,0.04377030208706856,0.051136940717697144
11400,0.04428240284323692,0.051367029547691345
11420,0.04392910376191139,0.051154203712940216
11440,0.04557287320494652,0.05076168105006218
11460,0.04286568611860275,0.05214276164770126
11480,0.0442858561873436,0.05357303470373154
11500,0.04212974011898041,0.05067162215709686
11520,0.04320952668786049,0.05091935768723488
11540,0.04532109573483467,0.054806094616651535
11560,0.044570695608854294,0.05351211130619049
11580,0.043129999190568924,0.05141087621450424
11600,0.042660098522901535,0.05100490525364876
11620,0.04171902686357498,0.051050856709480286
11640,0.04195442423224449,0.05053599551320076
11660,0.04478698968887329,0.05016974359750748
11680,0.041979219764471054,0.05131988972425461
11700,0.04181196913123131,0.04952710121870041
11720,0.042592208832502365,0.05014972388744354
11740,0.04198616370558739,0.05018846318125725
11760,0.0416632778942585,0.05062197148799896
11780,0.04215214028954506,0.051662713289260864
11800,0.04295957460999489,0.052297595888376236
11820,0.04212494567036629,0.05136927217245102
11840,0.04277234524488449,0.051896415650844574
11860,0.04537900909781456,0.052722543478012085
11880,0.04512593150138855,0.051709018647670746
11900,0.04191454127430916,0.050917934626340866
11920,0.04005180671811104,0.050858914852142334
11940,0.042466867715120316,0.051892027258872986
11960,0.04273509979248047,0.051825255155563354
11980,0.042452018707990646,0.050196729600429535
12000,0.04269326478242874,0.05147179961204529
12020,0.04393661394715309,0.051357001066207886
12040,0.04071282222867012,0.05077056959271431
12060,0.04166239872574806,0.05094932019710541
12080,0.04236023128032684,0.050704147666692734
12100,0.041615840047597885,0.05061495676636696
12120,0.042993348091840744,0.05170395225286484
12140,0.04256180673837662,0.05079929530620575
12160,0.04195227846503258,0.050385262817144394
12180,0.043080929666757584,0.05327118933200836
12200,0.04123280197381973,0.051472652703523636
12220,0.042126718908548355,0.05020517855882645
12240,0.040522586554288864,0.049876999109983444
12260,0.0412331260740757,0.05176486819982529
12280,0.04341988265514374,0.050981804728507996
12300,0.04296346381306648,0.05047513544559479
12320,0.040496185421943665,0.05044430494308472
12340,0.042544662952423096,0.05187176540493965
12360,0.041587572544813156,0.051535725593566895
12380,0.04188159108161926,0.04944854974746704
12400,0.04106307029724121,0.049821216613054276
12420,0.040588028728961945,0.04953785613179207
12440,0.039900701493024826,0.04921809583902359
12460,0.042658548802137375,0.05123892053961754
12480,0.040618881583213806,0.05001246929168701
12500,0.04121362417936325,0.05005641281604767
12520,0.04210313782095909,0.0510612428188324
12540,0.039322007447481155,0.050737231969833374
12560,0.04033686965703964,0.05012092366814613
12580,0.041093580424785614,0.05040727183222771
12600,0.04171839728951454,0.05132456496357918
12620,0.04326585307717323,0.05018411576747894
12640,0.04109298810362816,0.05042269825935364
12660,0.04179690405726433,0.05061950534582138
12680,0.04130328446626663,0.051799289882183075
12700,0.04059398174285889,0.04977056756615639
12720,0.04021391645073891,0.04936383664608002
12740,0.04251331835985184,0.04988022521138191
12760,0.04144499823451042,0.050821371376514435
12780,0.04076387733221054,0.04987754672765732
12800,0.04299413412809372,0.05128471553325653
12820,0.03981582820415497,0.05022985860705376
12840,0.04079446941614151,0.05059618130326271
12860,0.043132804334163666,0.05142591893672943
12880,0.04020107164978981,0.05008089914917946
12900,0.04284565523266792,0.05059178173542023
12920,0.041156306862831116,0.050228700041770935
12940,0.04101403057575226,0.051179029047489166
12960,0.040151193737983704,0.05031374469399452
12980,0.041697997599840164,0.0495743602514267
13000,0.041767265647649765,0.050543565303087234
13020,0.04038872569799423,0.049902141094207764
13040,0.04111690819263458,0.0510600283741951
13060,0.04057103767991066,0.051104240119457245
13080,0.0402974933385849,0.049179743975400925
13100,0.04196283221244812,0.049963660538196564
13120,0.04247592017054558,0.04981067031621933
13140,0.044380541890859604,0.05028223246335983
13160,0.040882423520088196,0.052225254476070404
13180,0.04097301512956619,0.050197798758745193
13200,0.04084089770913124,0.0509573370218277
13220,0.04241786524653435,0.05012492835521698
13240,0.03985769674181938,0.050857774913311005
13260,0.03922609984874725,0.04991158843040466
13280,0.040211115032434464,0.04917381703853607
13300,0.04048069939017296,0.04938070848584175
13320,0.03952617198228836,0.05075424909591675
13340,0.03925931453704834,0.04988481476902962
13360,0.04134321212768555,0.050125353038311005
