Step,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,loss(train),loss(validate)
1060,0.21779029071331024,0.0951213613152504,0.003419129876419902,0.012273451313376427,0.03796693682670593,0.011921614408493042,-0.001787809538654983,-0.003169276751577854,0.10445646941661835,0.0997074767947197
1080,0.22004762291908264,0.09631543606519699,0.003692635567858815,0.012609615921974182,0.03831823542714119,0.012078489176928997,-0.0017132572829723358,-0.0032237255945801735,0.09893578290939331,0.1081119105219841
1100,0.2224510908126831,0.0975152999162674,0.003915098030120134,0.013006039895117283,0.038604915142059326,0.012236821465194225,-0.0016593784093856812,-0.0032645678147673607,0.10113385319709778,0.10094379633665085
1120,0.22445274889469147,0.09864101558923721,0.004136832896620035,0.01333110686391592,0.03892754018306732,0.012407240457832813,-0.001585952821187675,-0.003304203972220421,0.10449615865945816,0.09835495054721832
1140,0.2266712486743927,0.09976518154144287,0.00433648144826293,0.013654336333274841,0.03921826556324959,0.012587596662342548,-0.0015323808183893561,-0.0033500753343105316,0.09757547825574875,0.09615529328584671
1160,0.22863587737083435,0.10076501965522766,0.004580236505717039,0.014022034592926502,0.039483554661273956,0.012755450792610645,-0.001473107491619885,-0.003393328282982111,0.10013218969106674,0.09786385297775269
1180,0.230641171336174,0.10187850892543793,0.004812781699001789,0.0143453823402524,0.03975659981369972,0.01293290313333273,-0.001418384606949985,-0.0034424741752445698,0.09748809039592743,0.1011996939778328
1200,0.23240210115909576,0.10292649269104004,0.005075257271528244,0.014664054848253727,0.040010008960962296,0.013078118674457073,-0.0013315411051735282,-0.0034957765601575375,0.09769252687692642,0.09561079740524292
1220,0.2342904508113861,0.1039997786283493,0.005302489269524813,0.01497481670230627,0.040263671427965164,0.013220804743468761,-0.001258031465113163,-0.0035478477366268635,0.09852556139230728,0.10317151248455048
1240,0.23635756969451904,0.10510885715484619,0.005522024352103472,0.015374590642750263,0.040557824075222015,0.013370901346206665,-0.0011835689656436443,-0.003585162339732051,0.09666041284799576,0.0993598997592926
1260,0.238381490111351,0.10617473721504211,0.005780285224318504,0.01570945605635643,0.04083176702260971,0.013509472832083702,-0.0011464806739240885,-0.003636748529970646,0.09466587752103806,0.09741050004959106
1280,0.24020348489284515,0.10719709098339081,0.00604249956086278,0.016062820330262184,0.04110055789351463,0.013655050657689571,-0.0010757667478173971,-0.0036851929035037756,0.09483238309621811,0.09166033565998077
1300,0.2418486773967743,0.1081780344247818,0.0062690912745893,0.01642557792365551,0.04133022576570511,0.013815276324748993,-0.0009854729287326336,-0.003749590367078781,0.09377055615186691,0.09635595977306366
1320,0.2436704933643341,0.10916160047054291,0.006485172547399998,0.01675037294626236,0.04158933460712433,0.013980116695165634,-0.000918357924092561,-0.0038014897145330906,0.0934968888759613,0.0917758047580719
1340,0.2455814629793167,0.11020904034376144,0.006749531254172325,0.017099536955356598,0.04186529293656349,0.014150887727737427,-0.0008374413009732962,-0.0038674119859933853,0.09464821219444275,0.10055194050073624
1360,0.247331902384758,0.11117640882730484,0.006996299140155315,0.017472732812166214,0.04214935004711151,0.014291154220700264,-0.0007640501717105508,-0.003927657380700111,0.09297290444374084,0.09110699594020844
1380,0.2489478886127472,0.11218006908893585,0.007246875204145908,0.017835596576333046,0.042372141033411026,0.014467139728367329,-0.0006721857935190201,-0.003983653616160154,0.09152857959270477,0.10031948238611221
1400,0.2509840726852417,0.11313678324222565,0.007469808682799339,0.018153632059693336,0.042655833065509796,0.01460824441164732,-0.000599326565861702,-0.004033214412629604,0.09203912317752838,0.0978706032037735
1420,0.25283336639404297,0.11406311392784119,0.007730443030595779,0.01853417232632637,0.042921360582113266,0.01474480889737606,-0.0005132457008585334,-0.004093657247722149,0.09571503102779388,0.10120400786399841
1440,0.25469711422920227,0.11505011469125748,0.007991751655936241,0.01890547387301922,0.043219197541475296,0.014911822974681854,-0.00043356153764761984,-0.004134644288569689,0.0911988690495491,0.08830375969409943
1460,0.2563733160495758,0.11603213101625443,0.008266298100352287,0.019239528104662895,0.043453048914670944,0.015056286938488483,-0.00034247111761942506,-0.004174616187810898,0.09334207326173782,0.0928134024143219
1480,0.2580753564834595,0.11694195121526718,0.008501152507960796,0.01962086372077465,0.043695300817489624,0.01520597469061613,-0.00027296802727505565,-0.004208649508655071,0.09065119177103043,0.0888424962759018
1500,0.2596859037876129,0.1179155483841896,0.008740339428186417,0.019974365830421448,0.04397466033697128,0.015354928560554981,-0.0001531079033156857,-0.0042556277476251125,0.08859609067440033,0.09153641760349274
1520,0.2613608241081238,0.11886685341596603,0.00902869738638401,0.020346736535429955,0.04424642398953438,0.015516177751123905,-8.17930995253846e-05,-0.004312700126320124,0.08952642232179642,0.089935302734375
1540,0.2630060017108917,0.1197584792971611,0.009270883165299892,0.02071310020983219,0.04451308771967888,0.015688670799136162,6.830688192849266e-08,-0.004362518899142742,0.09027093648910522,0.09086140990257263
1560,0.26449283957481384,0.12068445235490799,0.009525638073682785,0.021047014743089676,0.04474324360489845,0.015835434198379517,7.594765338581055e-05,-0.004423622973263264,0.08811089396476746,0.08569261431694031
1580,0.26582100987434387,0.12152082473039627,0.009791593998670578,0.021337207406759262,0.044969592243433,0.015971839427947998,0.00013898598263040185,-0.004490992520004511,0.08755386620759964,0.08815260976552963
1600,0.2673831582069397,0.12242093682289124,0.01002342626452446,0.021721869707107544,0.04520860314369202,0.016130348667502403,0.00020684394985437393,-0.004546890966594219,0.08783064782619476,0.0913645476102829
1620,0.26924020051956177,0.12338218837976456,0.010278946720063686,0.022114688530564308,0.045489195734262466,0.016307473182678223,0.0002913166244979948,-0.004600434098392725,0.08756886422634125,0.08977551758289337
1640,0.2708958685398102,0.12419107556343079,0.010532873682677746,0.022501155734062195,0.04576677829027176,0.01649205945432186,0.00036574251134879887,-0.004638633690774441,0.08740878850221634,0.10075340420007706
1660,0.27274706959724426,0.12516328692436218,0.010793397203087807,0.022895192727446556,0.04607713967561722,0.016682539135217667,0.0004525936674326658,-0.004686170723289251,0.08688150346279144,0.08532120287418365
1680,0.2742484211921692,0.1260560154914856,0.011083601042628288,0.02323579229414463,0.04631282389163971,0.01685456931591034,0.0005324098747223616,-0.004736785311251879,0.08458051085472107,0.0869215726852417
1700,0.2757527530193329,0.12686428427696228,0.011308809742331505,0.02359592169523239,0.04655181244015694,0.01700969599187374,0.0005998045671731234,-0.0047808499075472355,0.08472923934459686,0.08440142869949341
1720,0.27712249755859375,0.12771114706993103,0.01158969011157751,0.02394159883260727,0.046782396733760834,0.017170261591672897,0.0006754713249392807,-0.004827563185244799,0.0839206874370575,0.08531516045331955
1740,0.27850595116615295,0.12848831713199615,0.011845052242279053,0.02431807480752468,0.047006700187921524,0.017326809465885162,0.0007447173120453954,-0.004870083648711443,0.08680525422096252,0.08535564690828323
1760,0.27994146943092346,0.12934610247612,0.012101725675165653,0.024672964587807655,0.04722946509718895,0.01746288873255253,0.0007979828515090048,-0.004926557186990976,0.0824882984161377,0.08304610848426819
1780,0.2812625467777252,0.1301724761724472,0.01237962581217289,0.024987583979964256,0.04746921733021736,0.017631014809012413,0.000852597935590893,-0.004981630947440863,0.08677749335765839,0.08500860631465912
1800,0.28280022740364075,0.13108506798744202,0.012679299339652061,0.025377264246344566,0.0476769283413887,0.01779613457620144,0.0008949219482019544,-0.005025714635848999,0.08470802754163742,0.08429878950119019
1820,0.28443729877471924,0.13182230293750763,0.012980254366993904,0.025723891332745552,0.0479259118437767,0.01796572469174862,0.0009470588993281126,-0.005084792617708445,0.08444443345069885,0.08704300969839096
1840,0.2860270142555237,0.1326914131641388,0.013266099616885185,0.02611881121993065,0.04820637404918671,0.018148690462112427,0.0010195440845564008,-0.0051257857121527195,0.08338157832622528,0.08664385974407196
1860,0.28757426142692566,0.1334901750087738,0.013514989987015724,0.026544174179434776,0.048475924879312515,0.018319932743906975,0.0011021778918802738,-0.005174463149160147,0.08196114003658295,0.08127246052026749
1880,0.28898704051971436,0.13426119089126587,0.013767370954155922,0.026897871866822243,0.04875402897596359,0.018486905843019485,0.0011641117744147778,-0.0052329860627651215,0.081036776304245,0.08482515066862106
1900,0.2905429005622864,0.13511283695697784,0.014058955945074558,0.027255317196249962,0.04900646582245827,0.0186319537460804,0.0012255317997187376,-0.005285243969410658,0.08294010162353516,0.08220864832401276
1920,0.2918952703475952,0.13587059080600739,0.014278137125074863,0.027621066197752953,0.04922688007354736,0.018779432401061058,0.0012793781934306026,-0.005345051176846027,0.0799524262547493,0.08107762038707733
1940,0.2935262620449066,0.1366584450006485,0.014531981199979782,0.028014319017529488,0.04947607219219208,0.018951911479234695,0.0013373008696362376,-0.005407726392149925,0.08325613290071487,0.08631926029920578
1960,0.2949570119380951,0.13744693994522095,0.014847072772681713,0.028421925380825996,0.049765877425670624,0.019126905128359795,0.0014464226551353931,-0.005440178327262402,0.0793592557311058,0.08409497886896133
1980,0.29637032747268677,0.13822446763515472,0.015109102241694927,0.02878107875585556,0.05000457912683487,0.019285650923848152,0.001508168294094503,-0.005488705821335316,0.08250609040260315,0.08472271263599396
2000,0.2979511618614197,0.13909238576889038,0.015407780185341835,0.029146920889616013,0.05024382844567299,0.019441284239292145,0.0015679314965382218,-0.005529490765184164,0.0828162431716919,0.09025412052869797
2020,0.2992328703403473,0.13994871079921722,0.01573975384235382,0.029565861448645592,0.05048607289791107,0.019611751660704613,0.0016388640506193042,-0.005573065020143986,0.07932019233703613,0.08314115554094315
2040,0.30062994360923767,0.14067363739013672,0.01599840633571148,0.029917597770690918,0.050699811428785324,0.019755134359002113,0.0016989244613796473,-0.005627963691949844,0.0875561311841011,0.08099120855331421
2060,0.3019130229949951,0.1414356231689453,0.016249774023890495,0.03027268499135971,0.0509302131831646,0.01992066390812397,0.001775806420482695,-0.005684846546500921,0.0809674933552742,0.0805412232875824
2080,0.3030257821083069,0.1422058492898941,0.016555683687329292,0.0306231789290905,0.05114177614450455,0.02005835250020027,0.0018298745853826404,-0.005739785730838776,0.0820443332195282,0.07846373319625854
2100,0.3045109808444977,0.14297491312026978,0.01681135594844818,0.03099590167403221,0.051371749490499496,0.020188359543681145,0.001860487274825573,-0.005791999399662018,0.08144456893205643,0.08128319680690765
2120,0.3060411214828491,0.14364023506641388,0.017056766897439957,0.031420428305864334,0.05159570649266243,0.020354289561510086,0.0018955423729494214,-0.005847193766385317,0.08418196439743042,0.081759013235569
2140,0.30769020318984985,0.14449337124824524,0.01739090494811535,0.03183219954371452,0.051857419312000275,0.020556658506393433,0.001941586728207767,-0.005899334792047739,0.08029721677303314,0.08046407997608185
2160,0.3087686598300934,0.14517104625701904,0.017728254199028015,0.03223042190074921,0.05210600048303604,0.020720798522233963,0.002020050073042512,-0.005951856262981892,0.07804617285728455,0.07837234437465668
2180,0.31004735827445984,0.14594024419784546,0.01798361726105213,0.032566994428634644,0.05229252576828003,0.02088412269949913,0.002064515370875597,-0.00600421940907836,0.07972119748592377,0.07773074507713318
2200,0.3113546371459961,0.14670304954051971,0.01828397437930107,0.03289378434419632,0.052499283105134964,0.021043116226792336,0.0020743662025779486,-0.006063197739422321,0.07956966012716293,0.07703405618667603
2220,0.3127841353416443,0.1473790854215622,0.018526935949921608,0.03327575698494911,0.05274371802806854,0.02119331806898117,0.0021387378219515085,-0.006109992507845163,0.08041156828403473,0.0864824503660202
2240,0.31398144364356995,0.14806272089481354,0.01879839040338993,0.03368954360485077,0.05298301950097084,0.021347472444176674,0.0021920385770499706,-0.006163842044770718,0.0757165253162384,0.07769743353128433
2260,0.3149319887161255,0.1487557739019394,0.019115053117275238,0.03401794284582138,0.05317368730902672,0.021498480811715126,0.0022239580284804106,-0.006238268688321114,0.07365507632493973,0.0770295187830925
2280,0.31610241532325745,0.14941126108169556,0.019426988437771797,0.03436316177248955,0.05337807536125183,0.021645156666636467,0.002244463423267007,-0.006293223239481449,0.07699849456548691,0.07925944775342941
2300,0.31727495789527893,0.150053471326828,0.019687198102474213,0.034717101603746414,0.05358061566948891,0.02180931344628334,0.0022672046907246113,-0.006361647043377161,0.07699927687644958,0.07937166094779968
2320,0.318342000246048,0.15075600147247314,0.02000230737030506,0.03509366139769554,0.053802307695150375,0.02198334038257599,0.0022856539580971003,-0.006415599957108498,0.07750781625509262,0.0782170295715332
2340,0.3195568025112152,0.1514601856470108,0.020289737731218338,0.03540486842393875,0.05401968955993652,0.022127872332930565,0.0023188504856079817,-0.00647009490057826,0.0743192806839943,0.0784015953540802
2360,0.3209460973739624,0.15212589502334595,0.020561177283525467,0.035790860652923584,0.054252102971076965,0.0222765039652586,0.00235118274576962,-0.006526602432131767,0.07719119638204575,0.07901229709386826
2380,0.3222765624523163,0.15279245376586914,0.020815009251236916,0.03622332960367203,0.054488830268383026,0.022425826638936996,0.002390361623838544,-0.006578143686056137,0.07379068434238434,0.0774601474404335
2400,0.32331380248069763,0.15340961515903473,0.021089335903525352,0.036577507853507996,0.0546879768371582,0.022581372410058975,0.00241028587333858,-0.0066358414478600025,0.07558790594339371,0.07706333696842194
2420,0.3241928815841675,0.15404517948627472,0.021395307034254074,0.036900538951158524,0.05488629639148712,0.022725803777575493,0.0024196449667215347,-0.006703484803438187,0.07591304183006287,0.07702165842056274
2440,0.3254687786102295,0.15470340847969055,0.021698318421840668,0.03727567568421364,0.05512254685163498,0.022854821756482124,0.0024405524600297213,-0.00676349364221096,0.076816625893116,0.07988322526216507
2460,0.3268029987812042,0.15535372495651245,0.021984664723277092,0.03765314444899559,0.055359549820423126,0.023005889728665352,0.002460141433402896,-0.00681481696665287,0.0746447965502739,0.07605167478322983
2480,0.327894389629364,0.15605966746807098,0.02226627990603447,0.037991102784872055,0.05554046109318733,0.02313982881605625,0.0024833851493895054,-0.006883719936013222,0.0730714425444603,0.07727794349193573
2500,0.3289204239845276,0.15663641691207886,0.022567203268408775,0.03837214410305023,0.05574620142579079,0.023279817774891853,0.0025107371620833874,-0.006947570480406284,0.07427841424942017,0.08101646602153778
2520,0.3300141394138336,0.15731318295001984,0.02290244773030281,0.03871241584420204,0.05594852566719055,0.023432765156030655,0.0025213162880390882,-0.007004131563007832,0.07430363446474075,0.07539575546979904
2540,0.33107903599739075,0.15792369842529297,0.023153772577643394,0.03907741606235504,0.056146781891584396,0.023561609908938408,0.002546433825045824,-0.007070715073496103,0.07394277304410934,0.08484330773353577
2560,0.3324653208255768,0.15863220393657684,0.023471150547266006,0.03945495933294296,0.05637360364198685,0.023741651326417923,0.002563005778938532,-0.00712955929338932,0.07704969495534897,0.07632999122142792
2580,0.33380234241485596,0.159220352768898,0.02372005581855774,0.03987550362944603,0.05659332498908043,0.023879405111074448,0.002596318954601884,-0.007180660031735897,0.07591018825769424,0.07558028399944305
2600,0.33485087752342224,0.15991640090942383,0.024030404165387154,0.04025493562221527,0.05681972578167915,0.0240397360175848,0.0026681835297495127,-0.007237693760544062,0.07460499554872513,0.07533751428127289
2620,0.33614906668663025,0.16049252450466156,0.024287641048431396,0.04063154757022858,0.057037290185689926,0.02418004907667637,0.002706933533772826,-0.007303055841475725,0.07404790818691254,0.07365215569734573
2640,0.33705633878707886,0.16113685071468353,0.024578798562288284,0.04101303964853287,0.05722307041287422,0.024320416152477264,0.0027390907052904367,-0.007367517799139023,0.07349561154842377,0.07397019118070602
2660,0.3380950093269348,0.16165265440940857,0.024836862459778786,0.04133901000022888,0.05741354078054428,0.024462992325425148,0.0027370930183678865,-0.0074229128658771515,0.07525117695331573,0.07400934398174286
2680,0.33904701471328735,0.1622776836156845,0.025115786120295525,0.04167499020695686,0.05759125575423241,0.02461940608918667,0.002759904135018587,-0.007485728245228529,0.0739595964550972,0.07524169981479645
2700,0.34006014466285706,0.16288873553276062,0.025376293808221817,0.042002659291028976,0.05776907876133919,0.02474404312670231,0.0027811124455183744,-0.007558714598417282,0.07218164205551147,0.07241930812597275
2720,0.3412584662437439,0.16352403163909912,0.02569739520549774,0.042363155633211136,0.05796919763088226,0.02489013969898224,0.002791749779134989,-0.007626545615494251,0.07632213830947876,0.0760703980922699
2740,0.3423575162887573,0.1640399545431137,0.02595279924571514,0.04277608543634415,0.058168891817331314,0.025012468919157982,0.0028138894122093916,-0.007695983164012432,0.07175900787115097,0.07618604600429535
2760,0.3433838188648224,0.1646324098110199,0.02624315209686756,0.04317373037338257,0.05835196003317833,0.025161124765872955,0.0028332597576081753,-0.007771437522023916,0.07215222716331482,0.07378032058477402
2780,0.34431061148643494,0.1652636080980301,0.02659587189555168,0.04356896132230759,0.0585625059902668,0.025302954018115997,0.002843828871846199,-0.007825527340173721,0.07522650063037872,0.07166323810815811
2800,0.3452291786670685,0.16586826741695404,0.026874573901295662,0.043921295553445816,0.05872289091348648,0.025425327941775322,0.0028773965314030647,-0.007887091487646103,0.07261352986097336,0.07645870000123978
2820,0.34651151299476624,0.16650447249412537,0.02718571200966835,0.04426991567015648,0.05894767493009567,0.025572728365659714,0.0028877451550215483,-0.007934413850307465,0.07464050501585007,0.07355177402496338
2840,0.3475051820278168,0.16706477105617523,0.027493393048644066,0.044650230556726456,0.059132859110832214,0.02570423111319542,0.0029096887446939945,-0.008000428788363934,0.07164119184017181,0.07367110252380371
2860,0.34854018688201904,0.16769570112228394,0.027778368443250656,0.044986791908741,0.05932050570845604,0.02584272436797619,0.0029289820231497288,-0.008066770620644093,0.07251947373151779,0.07122024893760681
2880,0.34953802824020386,0.1682400405406952,0.02804156206548214,0.04532076418399811,0.05950288102030754,0.025970829650759697,0.0029132585041224957,-0.008136361837387085,0.07149133831262589,0.07118885219097137
