Step,gamma,loss(train),loss(validate)
1720,0.36727625131607056,0.07835309207439423,0.08117444813251495
1740,0.36931872367858887,0.074827641248703,0.07666556537151337
1760,0.37106427550315857,0.07742830365896225,0.07413852959871292
1780,0.37290653586387634,0.07278890162706375,0.07641274482011795
1800,0.3749423325061798,0.07498308271169662,0.07618129253387451
1820,0.37684935331344604,0.07366947084665298,0.07486963272094727
1840,0.3785387873649597,0.07710222899913788,0.0763796865940094
1860,0.3804650902748108,0.07740474492311478,0.07463095337152481
1880,0.3823142647743225,0.07380381226539612,0.07453955709934235
1900,0.38388094305992126,0.07161369919776917,0.07420263439416885
1920,0.3855735659599304,0.07450481504201889,0.07552574574947357
1940,0.38712766766548157,0.0718572810292244,0.07293197512626648
1960,0.388552188873291,0.07432238757610321,0.07440367341041565
1980,0.39011114835739136,0.06885407119989395,0.07199914008378983
2000,0.3915376365184784,0.0716957300901413,0.08088114112615585
2020,0.39323386549949646,0.07292798161506653,0.07026120275259018
2040,0.3948417007923126,0.07003623992204666,0.07794636487960815
2060,0.39659661054611206,0.07435319572687149,0.07312329113483429
2080,0.39798659086227417,0.07016101479530334,0.07454003393650055
2100,0.39937350153923035,0.0708240270614624,0.07020719349384308
2120,0.40054452419281006,0.06966497004032135,0.06949976831674576
2140,0.4020273983478546,0.0680745467543602,0.0717209130525589
2160,0.4033808708190918,0.0671018436551094,0.07019923627376556
2180,0.4047308564186096,0.07169543951749802,0.06987685710191727
2200,0.4061843156814575,0.06838633865118027,0.06938093900680542
2220,0.4076089859008789,0.06474492698907852,0.07066389918327332
2240,0.4087589681148529,0.06807661801576614,0.06998471170663834
2260,0.4105789363384247,0.07420287281274796,0.07119803130626678
2280,0.41200968623161316,0.06852703541517258,0.06742752343416214
2300,0.41311633586883545,0.06804738193750381,0.06906407326459885
2320,0.4144400358200073,0.06775185465812683,0.06820546090602875
2340,0.4158075451850891,0.06763086467981339,0.06693711876869202
2360,0.41709017753601074,0.06888897716999054,0.07174436748027802
2380,0.41863659024238586,0.06916148960590363,0.07271929830312729
2400,0.420076847076416,0.07106372714042664,0.07178830355405807
2420,0.42143020033836365,0.06653648614883423,0.07102625072002411
2440,0.4226629137992859,0.0641467347741127,0.06611257791519165
2460,0.4238114058971405,0.06718095391988754,0.06698527932167053
2480,0.42486390471458435,0.06704863905906677,0.06922302395105362
2500,0.4260633885860443,0.0648680180311203,0.06880512833595276
2520,0.42736294865608215,0.06446952372789383,0.06988836824893951
2540,0.42851096391677856,0.06760472059249878,0.06720020622015
2560,0.42948922514915466,0.0666850283741951,0.07017254084348679
2580,0.4308807849884033,0.06424912810325623,0.06698112189769745
2600,0.4322267770767212,0.06372552365064621,0.0715007334947586
2620,0.43332725763320923,0.06419265270233154,0.0672530010342598
2640,0.43448880314826965,0.06451815366744995,0.06631793826818466
2660,0.43555256724357605,0.06468337774276733,0.06420233845710754
2680,0.4365111291408539,0.0655621811747551,0.06449203193187714
2700,0.437552809715271,0.06164468452334404,0.06489189714193344
2720,0.43853628635406494,0.06250821799039841,0.06570357829332352
2740,0.4395383894443512,0.06435775756835938,0.0652768686413765
2760,0.44071897864341736,0.06197335198521614,0.0668688714504242
2780,0.44170060753822327,0.06483065336942673,0.0653749480843544
2800,0.44288739562034607,0.06652835756540298,0.06448015570640564
2820,0.44421154260635376,0.06414317339658737,0.06394469738006592
2840,0.44498535990715027,0.0651584267616272,0.06407174468040466
2860,0.4460037052631378,0.06196828559041023,0.06215028464794159
2880,0.44692614674568176,0.06284905970096588,0.06608827412128448
2900,0.44803136587142944,0.06230459734797478,0.06306834518909454
2920,0.4490562975406647,0.06139247864484787,0.06392324715852737
2940,0.4499399662017822,0.06264857202768326,0.06443960964679718
2960,0.45092371106147766,0.061429448425769806,0.06419767439365387
2980,0.45188310742378235,0.062309205532073975,0.06204695999622345
3000,0.45294442772865295,0.05983094125986099,0.062201015651226044
3020,0.45413777232170105,0.06396040320396423,0.06332681328058243
3040,0.4547874629497528,0.06092836707830429,0.06143404543399811
3060,0.4558291733264923,0.06194663047790527,0.06241627037525177
3080,0.4565432667732239,0.06039871275424957,0.06219705566763878
3100,0.45721209049224854,0.06066231057047844,0.06202024593949318
3120,0.4580029845237732,0.06326652318239212,0.060782745480537415
3140,0.4589550495147705,0.06050752103328705,0.0612572506070137
3160,0.4599377512931824,0.05858075991272926,0.06401669234037399
3180,0.4607769548892975,0.060766253620386124,0.0612708181142807
3200,0.4616681933403015,0.06062201038002968,0.06066794693470001
3220,0.46251440048217773,0.05884579196572304,0.06253797560930252
3240,0.4634396731853485,0.058554645627737045,0.06206329166889191
3260,0.46459677815437317,0.06462002545595169,0.06314201653003693
3280,0.46533918380737305,0.058113645762205124,0.06165724992752075
3300,0.4661026895046234,0.05883999913930893,0.060127079486846924
3320,0.4668882489204407,0.057640478014945984,0.06194000691175461
3340,0.4675315022468567,0.058487046509981155,0.059035710990428925
3360,0.46811458468437195,0.0576530285179615,0.06005481630563736
3380,0.46878084540367126,0.059053707867860794,0.060229454189538956
3400,0.4695534110069275,0.057812705636024475,0.05881175026297569
3420,0.470269113779068,0.058400798588991165,0.059654586017131805
3440,0.4709262549877167,0.05678418651223183,0.06072675436735153
3460,0.4717283546924591,0.05798236280679703,0.05898157134652138
3480,0.4723532795906067,0.06102677434682846,0.060183994472026825
3500,0.4731205999851227,0.05637260153889656,0.06448648124933243
3520,0.4737774431705475,0.05641990154981613,0.06096766144037247
3540,0.47437021136283875,0.056440599262714386,0.06057034432888031
3560,0.4751342833042145,0.059772949665784836,0.061814047396183014
3580,0.47609513998031616,0.056266795843839645,0.05996003374457359
3600,0.4768073558807373,0.05748065188527107,0.05849266052246094
3620,0.4775245785713196,0.05709332600235939,0.06022186204791069
3640,0.47816309332847595,0.057308971881866455,0.05876682698726654
3660,0.47884321212768555,0.0569043904542923,0.06126184016466141
3680,0.47968992590904236,0.05661029368638992,0.057563431560993195
3700,0.48026078939437866,0.05528365075588226,0.058408189564943314
3720,0.48077040910720825,0.055486056953668594,0.05809382349252701
3740,0.4812471866607666,0.05668336898088455,0.05849605053663254
3760,0.4817171096801758,0.05717536434531212,0.05815279483795166
3780,0.482295423746109,0.057564154267311096,0.059890348464250565
3800,0.48308080434799194,0.05487334728240967,0.05986909568309784
3820,0.4838632643222809,0.05459611117839813,0.05747661739587784
3840,0.4845496118068695,0.05440138652920723,0.0568036325275898
3860,0.4850412607192993,0.05494474992156029,0.0564136803150177
3880,0.4855025112628937,0.054113294929265976,0.0562010258436203
3900,0.4860449731349945,0.05512235686182976,0.05782545357942581
3920,0.4865792393684387,0.05419330671429634,0.05625016987323761
3940,0.4870023727416992,0.056049421429634094,0.05961087718605995
3960,0.4878155291080475,0.054267458617687225,0.05709278583526611
3980,0.48839661478996277,0.05583776533603668,0.056370727717876434
4000,0.4889150857925415,0.05319122597575188,0.05682295560836792
4020,0.4894813299179077,0.054017700254917145,0.0576227530837059
4040,0.4900522828102112,0.053457651287317276,0.05961385369300842
4060,0.49069684743881226,0.05602455511689186,0.06083030626177788
4080,0.4911860227584839,0.052336275577545166,0.05656524375081062
4100,0.4919130206108093,0.05464170500636101,0.05744878202676773
4120,0.4924323260784149,0.05286600813269615,0.05629698187112808
4140,0.4930724501609802,0.0549902580678463,0.05700008198618889
4160,0.4935552477836609,0.05425409972667694,0.06384550780057907
4180,0.49425143003463745,0.05484597757458687,0.05678815022110939
4200,0.4948403239250183,0.05278324708342552,0.056160300970077515
4220,0.495461106300354,0.054737843573093414,0.0566328763961792
4240,0.4960343837738037,0.051654499024152756,0.0628255233168602
4260,0.49653464555740356,0.05249457433819771,0.05646461993455887
4280,0.4970659017562866,0.05384114384651184,0.057400207966566086
4300,0.497763067483902,0.05229180306196213,0.05495832860469818
4320,0.498261421918869,0.05291881784796715,0.05598505213856697
4340,0.49863529205322266,0.05336760729551315,0.055516887456178665
4360,0.49913883209228516,0.052683427929878235,0.05517589673399925
4380,0.49978357553482056,0.05361863225698471,0.05576852709054947
4400,0.5004017949104309,0.05041036382317543,0.054661210626363754
4420,0.5009262561798096,0.05330926924943924,0.05604934319853783
4440,0.5014662146568298,0.053868021816015244,0.05505281314253807
4460,0.5018556118011475,0.053744349628686905,0.05374614894390106
4480,0.5023739337921143,0.05146531015634537,0.05380628630518913
4500,0.5026613473892212,0.052558477967977524,0.053636740893125534
4520,0.5030066967010498,0.05180339515209198,0.05470835417509079
4540,0.5035822987556458,0.053552597761154175,0.05579627305269241
4560,0.5041091442108154,0.051334820687770844,0.05499974638223648
4580,0.5047149062156677,0.05387969687581062,0.05468273535370827
4600,0.5050460696220398,0.04960320144891739,0.055236417800188065
4620,0.5055391788482666,0.05129357427358627,0.05488426238298416
4640,0.5059990286827087,0.04950844869017601,0.053404711186885834
4660,0.5063985586166382,0.05237919092178345,0.05355363339185715
4680,0.5068681240081787,0.05104577913880348,0.05488719791173935
4700,0.5073017477989197,0.054326776415109634,0.05884473770856857
4720,0.50794517993927,0.05194713547825813,0.05364573001861572
4740,0.5085626244544983,0.0521877147257328,0.05444219708442688
4760,0.5089590549468994,0.049750812351703644,0.05309514328837395
4780,0.5095781087875366,0.053147464990615845,0.06033249571919441
4800,0.5101067423820496,0.05064010247588158,0.05645911023020744
4820,0.5107029676437378,0.05079667270183563,0.05588166415691376
4840,0.5111491084098816,0.05154415965080261,0.055435143411159515
4860,0.5115951299667358,0.05002572759985924,0.05323801189661026
4880,0.5118705034255981,0.050677698105573654,0.0546429380774498
4900,0.5123222470283508,0.05156547576189041,0.05225072801113129
4920,0.5127654671669006,0.04917965829372406,0.055992186069488525
4940,0.513054609298706,0.05237262323498726,0.05549388378858566
4960,0.5135585069656372,0.05105847120285034,0.052342504262924194
4980,0.5139828324317932,0.048070359975099564,0.05211739242076874
5000,0.5144177675247192,0.05158039182424545,0.053219761699438095
5020,0.5147135257720947,0.049428753554821014,0.05266600102186203
5040,0.5151680111885071,0.05210011452436447,0.05269576981663704
5060,0.5153752565383911,0.049342621117830276,0.05194942653179169
5080,0.5158168077468872,0.04806897044181824,0.05241091921925545
5100,0.516417920589447,0.05096976459026337,0.05368681624531746
5120,0.5165930986404419,0.049377016723155975,0.05259520933032036
5140,0.5169970989227295,0.05380623787641525,0.05126193165779114
5160,0.5173490643501282,0.049760349094867706,0.05158235505223274
5180,0.5178645253181458,0.05096682533621788,0.05188561603426933
5200,0.5180742740631104,0.04896467551589012,0.051621999591588974
5220,0.5184627771377563,0.0502045564353466,0.05261426046490669
5240,0.5187718868255615,0.04901983216404915,0.05136854946613312
5260,0.5191307067871094,0.04687342792749405,0.05179283022880554
5280,0.5194852948188782,0.04926472529768944,0.05297475308179855
5300,0.5197734236717224,0.04821367934346199,0.051313597708940506
5320,0.5202943682670593,0.04928828775882721,0.051899753510951996
5340,0.5205590128898621,0.04879365861415863,0.05385063961148262
5360,0.5210720300674438,0.047194115817546844,0.051432907581329346
5380,0.5211774110794067,0.047803062945604324,0.05175528675317764
5400,0.5215945839881897,0.04853203147649765,0.050917595624923706
5420,0.5220240950584412,0.0486859455704689,0.052492327988147736
5440,0.5224380493164062,0.04622373357415199,0.05352819338440895
5460,0.5228612422943115,0.049115244299173355,0.051339223980903625
5480,0.5232976078987122,0.048632219433784485,0.051750797778367996
5500,0.5235608816146851,0.04820921644568443,0.05146822705864906
5520,0.5239012241363525,0.046771641820669174,0.05283641070127487
5540,0.5243898630142212,0.05031494051218033,0.052804384380578995
5560,0.524924099445343,0.049018651247024536,0.05278552696108818
5580,0.5252634286880493,0.049628764390945435,0.0513368621468544
5600,0.5256441235542297,0.04966440051794052,0.05267496407032013
5620,0.5260769724845886,0.04684547334909439,0.051692232489585876
5640,0.5263194441795349,0.04717540368437767,0.05173862725496292
5660,0.5266677141189575,0.04697830602526665,0.05268095061182976
5680,0.5272350907325745,0.04724350944161415,0.05163951590657234
5700,0.5275318026542664,0.04826405271887779,0.05118081346154213
5720,0.5278511643409729,0.047669388353824615,0.05261356756091118
5740,0.528213620185852,0.04847286269068718,0.05033329501748085
5760,0.5283606648445129,0.047425493597984314,0.05089960992336273
5780,0.5288363099098206,0.04701845347881317,0.05186496675014496
5800,0.5290370583534241,0.047778137028217316,0.0510140024125576
5820,0.5293347835540771,0.04734944552183151,0.0507662370800972
5840,0.529607355594635,0.047015704214572906,0.05284345895051956
5860,0.5300018787384033,0.04632221534848213,0.050789617002010345
5880,0.530266284942627,0.04897608980536461,0.05102409049868584
5900,0.5308192372322083,0.04699623957276344,0.05155963823199272
5920,0.5311588048934937,0.04688115790486336,0.05047699809074402
5940,0.531461775302887,0.0490734726190567,0.050872787833213806
5960,0.5318340063095093,0.04479870945215225,0.05151002109050751
5980,0.5319794416427612,0.0474686324596405,0.05020982399582863
6000,0.5322882533073425,0.04615608602762222,0.05079793184995651
6020,0.5326684713363647,0.047828562557697296,0.051415566354990005
6040,0.5330050587654114,0.049409158527851105,0.04958099126815796
6060,0.5331469774246216,0.048034075647592545,0.05057666078209877
6080,0.5336578488349915,0.04559941589832306,0.05234358459711075
6100,0.5340592265129089,0.04638121649622917,0.050347309559583664
6120,0.5343352556228638,0.046091463416814804,0.050961125642061234
6140,0.534779965877533,0.04570531100034714,0.05164233595132828
6160,0.5352152585983276,0.04628362879157066,0.05105302482843399
6180,0.5355073809623718,0.04550451412796974,0.049306973814964294
6200,0.5357064008712769,0.04671824723482132,0.049889154732227325
6220,0.5360429286956787,0.04476906359195709,0.048951655626297
6240,0.536296010017395,0.046190712600946426,0.04901610687375069
6260,0.5367792248725891,0.04557248204946518,0.049582768231630325
6280,0.5370513200759888,0.045921679586172104,0.05159930884838104
6300,0.5373145341873169,0.045747481286525726,0.04909646883606911
6320,0.5376396179199219,0.045214418321847916,0.04938385635614395
6340,0.5378434658050537,0.04634120315313339,0.050256237387657166
6360,0.5382301211357117,0.04687969386577606,0.05023575946688652
6380,0.5385364890098572,0.04662836715579033,0.04890204221010208
6400,0.5388064980506897,0.04475466534495354,0.049147047102451324
6420,0.5391637086868286,0.04542718827724457,0.04888761043548584
6440,0.5393678545951843,0.04381629452109337,0.04938545450568199
6460,0.539618730545044,0.044768061488866806,0.04877104610204697
6480,0.5400031208992004,0.045134369283914566,0.050074029713869095
6500,0.5403104424476624,0.0498134084045887,0.04880070313811302
6520,0.5405972599983215,0.045479342341423035,0.05059048905968666
6540,0.5407947301864624,0.046487826853990555,0.048655398190021515
6560,0.5410087704658508,0.04437006637454033,0.051197804510593414
6580,0.5414114594459534,0.04546055197715759,0.04984482750296593
6600,0.5416262149810791,0.045524001121520996,0.0492330864071846
6620,0.541972279548645,0.04590415954589844,0.050448834896087646
6640,0.5422951579093933,0.04625580832362175,0.04936493933200836
6660,0.5424837470054626,0.04494309797883034,0.04872401803731918
6680,0.5427749752998352,0.04466267302632332,0.04996810108423233
6700,0.5430635809898376,0.04502132162451744,0.05037500709295273
6720,0.5432755351066589,0.044347867369651794,0.05056218057870865
6740,0.5436248779296875,0.04497198760509491,0.04948364943265915
6760,0.5439741015434265,0.04445760324597359,0.049021899700164795
6780,0.544202446937561,0.04370719939470291,0.048705894500017166
6800,0.5444111227989197,0.043687619268894196,0.048343367874622345
6820,0.5446272492408752,0.04250525310635567,0.049028098583221436
6840,0.5448179841041565,0.04522271454334259,0.04852326959371567
6860,0.5450311899185181,0.043878015130758286,0.05050796642899513
6880,0.5453291535377502,0.04523571580648422,0.04858086258172989
6900,0.5458170771598816,0.04556741937994957,0.050060030072927475
6920,0.5461465120315552,0.04502993822097778,0.04979042708873749
6940,0.5462645292282104,0.0446760430932045,0.047849658876657486
6960,0.5465391278266907,0.04392172023653984,0.047583457082509995
6980,0.5469151735305786,0.04417624697089195,0.04858610779047012
7000,0.5470772981643677,0.04395975545048714,0.047029461711645126
7020,0.5472838878631592,0.04543757811188698,0.04819357395172119
7040,0.5474665760993958,0.04442760720849037,0.047559574246406555
7060,0.5477595925331116,0.04389055445790291,0.04791589081287384
7080,0.5482298135757446,0.044092707335948944,0.04815833270549774
7100,0.5484592318534851,0.04540560767054558,0.04924967139959335
7120,0.5488284826278687,0.041299909353256226,0.047466520220041275
7140,0.5490137934684753,0.04259313642978668,0.05009472370147705
7160,0.5492494702339172,0.04353794455528259,0.04808361083269119
7180,0.5493519306182861,0.04292093217372894,0.049921855330467224
7200,0.5495833158493042,0.04461773484945297,0.04659733921289444
7220,0.549909234046936,0.045463643968105316,0.04812195152044296
7240,0.5499507188796997,0.04374994710087776,0.047566160559654236
7260,0.5502000451087952,0.04255189001560211,0.048300620168447495
7280,0.5506447553634644,0.04391098394989967,0.049681976437568665
7300,0.5508410334587097,0.044125236570835114,0.0473373644053936
7320,0.5509403944015503,0.042543765157461166,0.047569699585437775
7340,0.5513377785682678,0.04235401749610901,0.04726073145866394
7360,0.5515488982200623,0.043336838483810425,0.047392092645168304
7380,0.5517314672470093,0.042801111936569214,0.04743609577417374
7400,0.5518981218338013,0.04367058724164963,0.04750872403383255
7420,0.5522696375846863,0.04380150884389877,0.046399809420108795
7440,0.5525909662246704,0.04291820898652077,0.048591021448373795
7460,0.5526580810546875,0.04394056275486946,0.046947091817855835
7480,0.5530876517295837,0.04498996213078499,0.047015514224767685
7500,0.5533092021942139,0.04115290567278862,0.048914819955825806
7520,0.5535474419593811,0.041987091302871704,0.047374531626701355
7540,0.5537363886833191,0.04232801869511604,0.047345682978630066
7560,0.5540281534194946,0.04274009168148041,0.04821876809000969
7580,0.5540779829025269,0.043112412095069885,0.047026194632053375
7600,0.5542841553688049,0.042340461164712906,0.04649488255381584
7620,0.5545180439949036,0.04319217801094055,0.04764325171709061
7640,0.554568886756897,0.042677268385887146,0.048709433525800705
7660,0.554868221282959,0.04229061305522919,0.047753870487213135
7680,0.5551170706748962,0.04326247796416283,0.046964168548583984
7700,0.5553067922592163,0.042883194983005524,0.046829953789711
7720,0.5554618835449219,0.04232132434844971,0.04698847979307175
7740,0.5558878779411316,0.04165631905198097,0.04673653841018677
7760,0.5560537576675415,0.043533287942409515,0.04822738841176033
7780,0.5561112761497498,0.042019035667181015,0.04635247215628624
7800,0.5564712882041931,0.04245463013648987,0.04707065969705582
7820,0.5567501187324524,0.04447854682803154,0.04696435481309891
7840,0.5571029782295227,0.04318607598543167,0.04850661754608154
7860,0.5572063326835632,0.04349417984485626,0.04712942987680435
7880,0.5575187802314758,0.04213370382785797,0.04638203978538513
7900,0.5577946305274963,0.042447760701179504,0.04646667465567589
7920,0.557921290397644,0.04086056351661682,0.04764888808131218
7940,0.5583251714706421,0.04380181059241295,0.04734041541814804
7960,0.5584158301353455,0.04564391449093819,0.04878564924001694
7980,0.5587000846862793,0.041960183531045914,0.04665638133883476
8000,0.5589005947113037,0.04256413131952286,0.0461144894361496
8020,0.5592039823532104,0.0409679189324379,0.0455697700381279
8040,0.5592206716537476,0.04156336188316345,0.04622875154018402
8060,0.5594858527183533,0.04082879051566124,0.04671222344040871
8080,0.5597359538078308,0.03928612545132637,0.045785851776599884
8100,0.5599119067192078,0.04183075204491615,0.04694839194417
8120,0.5601630210876465,0.04134787246584892,0.04608041048049927
8140,0.5604239702224731,0.04157748445868492,0.048035070300102234
8160,0.5606091022491455,0.042585182934999466,0.04714738577604294
8180,0.5608460307121277,0.04049117490649223,0.04571153223514557
8200,0.5610284209251404,0.0428052693605423,0.045420002192258835
8220,0.5612130165100098,0.04050122946500778,0.045699819922447205
8240,0.5613800883293152,0.040670014917850494,0.04548801854252815
8260,0.5616397857666016,0.040824830532073975,0.04600556567311287
8280,0.5617847442626953,0.04123047739267349,0.046446576714515686
8300,0.5618203282356262,0.04040885344147682,0.04615657776594162
8320,0.5619062185287476,0.040595460683107376,0.04694724082946777
8340,0.5621187090873718,0.0399773046374321,0.04602162167429924
8360,0.5624356269836426,0.04201873391866684,0.047039180994033813
8380,0.5627260804176331,0.04152555391192436,0.04576289653778076
8400,0.5629563927650452,0.03976299613714218,0.04587822034955025
8420,0.5632274746894836,0.04034741222858429,0.04568439722061157
8440,0.56346595287323,0.041445933282375336,0.04579100012779236
8460,0.5637301802635193,0.04003691300749779,0.04596615955233574
8480,0.5637831687927246,0.04215238243341446,0.046234130859375
8500,0.5640255808830261,0.041465505957603455,0.047350794076919556
8520,0.5640518069267273,0.04041207209229469,0.04709560424089432
8540,0.5643002986907959,0.04043148085474968,0.046286169439554214
8560,0.564527153968811,0.040080852806568146,0.045888759195804596
8580,0.5648480653762817,0.040896039456129074,0.04514680430293083
8600,0.564902663230896,0.04113778844475746,0.045811351388692856
8620,0.5650171637535095,0.040247783064842224,0.04551788419485092
8640,0.5652666091918945,0.04046107083559036,0.0474572479724884
8660,0.565453052520752,0.04077417030930519,0.045349255204200745
8680,0.565728485584259,0.04041086882352829,0.04436209797859192
8700,0.5658729076385498,0.03980555757880211,0.045029714703559875
8720,0.5660831928253174,0.039970818907022476,0.04479507729411125
8740,0.5662247538566589,0.03899218514561653,0.0454038605093956
8760,0.5661994814872742,0.039870165288448334,0.04513506591320038
8780,0.566398561000824,0.03909395635128021,0.04570977762341499
8800,0.5665908455848694,0.0420469306409359,0.04470064491033554
8820,0.5669156312942505,0.041388094425201416,0.04496689513325691
8840,0.566938579082489,0.04004180431365967,0.04616205394268036
8860,0.5673719644546509,0.041028060019016266,0.048000939190387726
8880,0.5673970580101013,0.03921560198068619,0.04735823720693588
8900,0.5674946308135986,0.04112834483385086,0.04463544487953186
8920,0.5677797794342041,0.04265707731246948,0.045729003846645355
8940,0.567983865737915,0.039680033922195435,0.04521851986646652
8960,0.5681421160697937,0.039948273450136185,0.044571176171302795
8980,0.5682440400123596,0.03980995714664459,0.04598291590809822
9000,0.5683339238166809,0.04027664661407471,0.0446016900241375
9020,0.5686531066894531,0.03891068696975708,0.04708104208111763
9040,0.5688062906265259,0.039018113166093826,0.04458252713084221
9060,0.5688833594322205,0.039085641503334045,0.04426392912864685
9080,0.5690797567367554,0.04208949953317642,0.0462925061583519
9100,0.5692968368530273,0.03928152471780777,0.045769207179546356
9120,0.5693579316139221,0.03993353620171547,0.04529865086078644
9140,0.5696158409118652,0.03733057901263237,0.04471443593502045
9160,0.5696973204612732,0.0406552217900753,0.044761739671230316
9180,0.5698632001876831,0.039532557129859924,0.044271793216466904
9200,0.5699020028114319,0.03776205703616142,0.04462873190641403
9220,0.5700118541717529,0.03921852260828018,0.045378927141427994
9240,0.5700504779815674,0.04014679789543152,0.045544423162937164
9260,0.5703840851783752,0.0401822067797184,0.04445675387978554
9280,0.570582926273346,0.03943413123488426,0.045536838471889496
9300,0.5708646774291992,0.04040733352303505,0.044955238699913025
9320,0.5710640549659729,0.03930078446865082,0.0445370115339756
9340,0.5712699890136719,0.03721858933568001,0.04514302313327789
9360,0.5713290572166443,0.04079258814454079,0.04363057389855385
