Step,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,loss(train),loss(validate)
300,0.08631350845098495,0.026009567081928253,0.0001560858654556796,-0.0023012564051896334,0.02401922084391117,0.004777409601956606,-0.001075691427104175,-0.002527839271351695,0.18109188973903656,0.308057576417923
320,0.09147686511278152,0.028742264956235886,0.0003854564274661243,-0.0024074180983006954,0.02457507885992527,0.004993242211639881,-0.0011348397238180041,-0.00266841659322381,0.1725371778011322,0.2992972135543823
340,0.09603428095579147,0.031330008059740067,0.0005807486595585942,-0.002536332467570901,0.0249539352953434,0.0051766554825007915,-0.0012007808545604348,-0.0028113413136452436,0.1639045625925064,0.28358590602874756
360,0.1007353886961937,0.03401569277048111,0.000794470775872469,-0.0025907964445650578,0.025374555960297585,0.005317183677107096,-0.001283288816921413,-0.0029422591906040907,0.16189438104629517,0.2730613052845001
380,0.10534542053937912,0.03666410222649574,0.0009759350796230137,-0.0025601577945053577,0.02577679045498371,0.0054703643545508385,-0.0013537853956222534,-0.0030653933063149452,0.16379258036613464,0.25938692688941956
400,0.10952577739953995,0.039205506443977356,0.0012105131754651666,-0.0025482987985014915,0.026152821257710457,0.005621227901428938,-0.001438737497664988,-0.003189180279150605,0.15060245990753174,0.2283526510000229
420,0.11349502950906754,0.04157610237598419,0.0013789654476568103,-0.0024795513600111008,0.026514703407883644,0.00575425336137414,-0.001538247219286859,-0.0033266739919781685,0.1537962555885315,0.21546463668346405
440,0.11737766861915588,0.044018056243658066,0.0016050678677856922,-0.00235654111020267,0.026875415816903114,0.00587845453992486,-0.0016281168209388852,-0.0034526996314525604,0.14682869613170624,0.21100002527236938
460,0.1210266575217247,0.0462750680744648,0.0018221026984974742,-0.002221312839537859,0.027239950373768806,0.0060041253454983234,-0.0017254063859581947,-0.0035727815702557564,0.1424381285905838,0.18978095054626465
480,0.12444714456796646,0.0483861118555069,0.001989771146327257,-0.0020720057655125856,0.027579260990023613,0.006147789303213358,-0.0018267888808622956,-0.003703628433868289,0.14544199407100677,0.16794094443321228
500,0.1278679221868515,0.050613246858119965,0.0021653722506016493,-0.0018788959132507443,0.027936797589063644,0.0062759509310126305,-0.0019241010304540396,-0.003824549727141857,0.13562962412834167,0.16823425889015198
520,0.13132646679878235,0.052693672478199005,0.0023673505056649446,-0.0016836731228977442,0.02831130102276802,0.006421780213713646,-0.0020161576103419065,-0.00393155962228775,0.1359100490808487,0.16061639785766602
540,0.1346399188041687,0.05474521964788437,0.0025523051153868437,-0.0014509855536743999,0.028623852878808975,0.006576248910278082,-0.0021095245610922575,-0.00403183326125145,0.13170747458934784,0.14941000938415527
560,0.13755442202091217,0.05665922537446022,0.002757654059678316,-0.0012750689638778567,0.028933322057127953,0.006704519968479872,-0.0022105013485997915,-0.004150823224335909,0.14137087762355804,0.15797530114650726
580,0.1405029147863388,0.05862409621477127,0.002962051425129175,-0.0010709423804655671,0.029243379831314087,0.006817302200943232,-0.002327659633010626,-0.004256526939570904,0.1270601749420166,0.14132338762283325
600,0.1434098184108734,0.06058807298541069,0.003212954616174102,-0.0008496874943375587,0.029537640511989594,0.006921257823705673,-0.002430099295452237,-0.004363370593637228,0.12457152456045151,0.14547283947467804
620,0.1462954878807068,0.062379591166973114,0.0034529538825154305,-0.0006660242797806859,0.02986740879714489,0.007039044052362442,-0.0025502806529402733,-0.004467019345611334,0.12326054275035858,0.13826924562454224
640,0.14863231778144836,0.06410447508096695,0.003661335911601782,-0.00045845378190279007,0.0301169753074646,0.007139851339161396,-0.0026467996649444103,-0.004573958460241556,0.1223384365439415,0.13276085257530212
660,0.15086670219898224,0.06574124097824097,0.0038483969401568174,-0.00028789424686692655,0.03029966726899147,0.007216073106974363,-0.002732125110924244,-0.004675856325775385,0.12093091756105423,0.13628001511096954
680,0.1533074676990509,0.06738647073507309,0.00409143278375268,-9.798089740797877e-05,0.03052663803100586,0.00730966916307807,-0.0028297165408730507,-0.0047918641939759254,0.1230611801147461,0.1356765627861023
700,0.15570557117462158,0.06907209008932114,0.004253896418958902,8.652128599351272e-05,0.030818412080407143,0.007448690012097359,-0.002923385240137577,-0.004893108736723661,0.12092462182044983,0.12562458217144012
720,0.15780964493751526,0.07059171795845032,0.0044646612368524075,0.0003010943182744086,0.031053947284817696,0.00757634686306119,-0.0030380922835320234,-0.004992216359823942,0.11917603015899658,0.1252836138010025
740,0.15961532294750214,0.07205422222614288,0.004646346904337406,0.00046407501213252544,0.03125448152422905,0.007707298267632723,-0.0031326166354119778,-0.005103896372020245,0.1250375360250473,0.13333694636821747
760,0.16186968982219696,0.07355993986129761,0.004865384194999933,0.0006089623202569783,0.03143346682190895,0.007874395698308945,-0.003225963795557618,-0.0052129426039755344,0.12289624661207199,0.12400373816490173
780,0.16388742625713348,0.07502488791942596,0.005112542305141687,0.0008039759704843163,0.03169357776641846,0.008028062991797924,-0.0033111635129898787,-0.005311225540935993,0.11631659418344498,0.12497485429048538
800,0.16565865278244019,0.07637542486190796,0.005303691141307354,0.000979759031906724,0.031916543841362,0.008158083073794842,-0.0033879426773637533,-0.005415550898760557,0.11387185007333755,0.12195327132940292
820,0.16745546460151672,0.07770168036222458,0.005510859191417694,0.0011300953337922692,0.032129865139722824,0.008321968838572502,-0.0034720671828836203,-0.005530088674277067,0.116475909948349,0.11894088983535767
840,0.1692485362291336,0.07905250042676926,0.005753197707235813,0.0012921480229124427,0.032356154173612595,0.008452831767499447,-0.003560650860890746,-0.00563857750967145,0.1125297024846077,0.12045765668153763
860,0.17080211639404297,0.08026548475027084,0.005968152545392513,0.0014850114239379764,0.03255051001906395,0.008594118990004063,-0.0036350709851831198,-0.005738498643040657,0.11254088580608368,0.11569183319807053
880,0.17222635447978973,0.08151823282241821,0.006151803303509951,0.0016586222918704152,0.03272420912981033,0.008729007095098495,-0.003704711329191923,-0.00583850359544158,0.11332559585571289,0.11248144507408142
900,0.17369487881660461,0.08263631910085678,0.006364661734551191,0.0017922625411301851,0.0329018197953701,0.008884397335350513,-0.0037903443444520235,-0.005961541552096605,0.11413685232400894,0.11420799046754837
920,0.1755046844482422,0.08381102234125137,0.006583163980394602,0.0019687798339873552,0.033160023391246796,0.009028502739965916,-0.00385359488427639,-0.006061684340238571,0.11061440408229828,0.11062413454055786
940,0.17704647779464722,0.08487572520971298,0.006746412720531225,0.002157774055376649,0.03337222337722778,0.009180545806884766,-0.003913789056241512,-0.006169615313410759,0.11183788627386093,0.11407294869422913
960,0.17836953699588776,0.08594310283660889,0.006967543158680201,0.0023164048325270414,0.03358228877186775,0.009326739236712456,-0.003970411140471697,-0.006284664385020733,0.11006204038858414,0.1081775650382042
980,0.17957228422164917,0.08693985641002655,0.007172534242272377,0.0024359540548175573,0.03376167267560959,0.009476968087255955,-0.004020070657134056,-0.006392349489033222,0.11428697407245636,0.11469036340713501
1000,0.18086141347885132,0.08801718056201935,0.007368018850684166,0.002601848216727376,0.03393784537911415,0.009634534828364849,-0.004075408913195133,-0.006500831339508295,0.10443925112485886,0.11073195189237595
1020,0.18201811611652374,0.0890730544924736,0.007569878827780485,0.002732083899900317,0.034115154296159744,0.009792785160243511,-0.0041658710688352585,-0.006609044969081879,0.10222361981868744,0.10974614322185516
1040,0.18316325545310974,0.09000511467456818,0.00769758177921176,0.002881215652450919,0.03427020087838173,0.009933977387845516,-0.004218194633722305,-0.006722283083945513,0.11523448675870895,0.10720980167388916
1060,0.1846579760313034,0.09112879633903503,0.00789579562842846,0.003006658749654889,0.03443605825304985,0.010061431676149368,-0.0042659817263484,-0.006831747014075518,0.10591166466474533,0.10732171684503555
1080,0.1859237104654312,0.0921093225479126,0.008101317100226879,0.0031254845671355724,0.03465200215578079,0.010213910602033138,-0.004313571844249964,-0.006953187752515078,0.10486958920955658,0.10794463008642197
1100,0.18706129491329193,0.09289483726024628,0.008242909796535969,0.003322140546515584,0.03482608124613762,0.010365241207182407,-0.004354665521532297,-0.007069342769682407,0.10326745361089706,0.10451939702033997
1120,0.18784171342849731,0.09367496520280838,0.008403063751757145,0.0034322363790124655,0.035001836717128754,0.010505505837500095,-0.004401454236358404,-0.007193522062152624,0.10495049506425858,0.10228685289621353
1140,0.18880555033683777,0.0945078656077385,0.008551142178475857,0.0035101305693387985,0.03517203778028488,0.010649641044437885,-0.004455542657524347,-0.007316754199564457,0.10296657681465149,0.10272964090108871
1160,0.1897083967924118,0.09524127840995789,0.00873132050037384,0.003648211248219013,0.03531063348054886,0.01080240122973919,-0.004502299707382917,-0.0074312989600002766,0.10313591361045837,0.10539758205413818
1180,0.19060470163822174,0.09606004506349564,0.008927509188652039,0.0037427034694701433,0.03547699376940727,0.010955664329230785,-0.0045519545674324036,-0.007541310973465443,0.1009368821978569,0.10367123782634735
1200,0.19131577014923096,0.09672600775957108,0.009096582420170307,0.0038058331701904535,0.03563651815056801,0.011088325642049313,-0.004592201206833124,-0.007656210567802191,0.10472456365823746,0.09965993463993073
1220,0.19222396612167358,0.0974651426076889,0.009269428439438343,0.003921592608094215,0.03581029176712036,0.011242670938372612,-0.004625128582119942,-0.007775267586112022,0.10376079380512238,0.10877062380313873
1240,0.1932724565267563,0.09831920266151428,0.0094650499522686,0.004034972749650478,0.03601119667291641,0.011381762102246284,-0.004657723009586334,-0.007895567454397678,0.1009412556886673,0.10158944129943848
1260,0.1940784603357315,0.09904160350561142,0.009651263244450092,0.004158830735832453,0.03619588166475296,0.011522323824465275,-0.004683193285018206,-0.008013075217604637,0.0988820269703865,0.10668402910232544
1280,0.19501228630542755,0.09972991794347763,0.009888787753880024,0.004302669782191515,0.03639553114771843,0.011709081009030342,-0.004704270977526903,-0.008122324012219906,0.09962264448404312,0.10053271055221558
1300,0.19573715329170227,0.10048327594995499,0.010076235979795456,0.004402764141559601,0.03654545545578003,0.011874147690832615,-0.004733492620289326,-0.00824841670691967,0.0986013188958168,0.10214482992887497
1320,0.19662481546401978,0.10113994777202606,0.010244540870189667,0.004499668721109629,0.036730073392391205,0.012028533034026623,-0.004763508681207895,-0.008361815474927425,0.09764888137578964,0.09857097268104553
1340,0.19757184386253357,0.1018950417637825,0.010465764440596104,0.00461233127862215,0.036937419325113297,0.012189148925244808,-0.004811698570847511,-0.00847580935806036,0.10226045548915863,0.10179503262042999
1360,0.19841641187667847,0.10258752107620239,0.010697152465581894,0.004779051523655653,0.037141431123018265,0.012359059415757656,-0.0048690191470086575,-0.008596241474151611,0.10226991027593613,0.10072166472673416
1380,0.19926142692565918,0.10332372039556503,0.010905550792813301,0.004901615437120199,0.03732552006840706,0.012515714392066002,-0.00491627911105752,-0.008709041401743889,0.098277248442173,0.10538628697395325
1400,0.19999627768993378,0.10388122498989105,0.011125567369163036,0.00505876773968339,0.03752942010760307,0.012679585255682468,-0.004947520326822996,-0.008815002627670765,0.09708914160728455,0.1014571562409401
1420,0.2006092071533203,0.10442618280649185,0.011328884400427341,0.005212397780269384,0.037687141448259354,0.012825106270611286,-0.004982480313628912,-0.008926120586693287,0.09536810964345932,0.10591428726911545
1440,0.20132580399513245,0.10506103932857513,0.011562207713723183,0.005296359304338694,0.03790242597460747,0.01297877449542284,-0.005008306819945574,-0.009027124382555485,0.09685162454843521,0.09822963178157806
1460,0.2021493762731552,0.1055988147854805,0.011781587265431881,0.0053776940330863,0.03807612508535385,0.01308993436396122,-0.00502477353438735,-0.009140233509242535,0.09915895015001297,0.09780015796422958
1480,0.2027844935655594,0.10617756098508835,0.01197721716016531,0.005464326124638319,0.03825164958834648,0.013216114602982998,-0.005046919919550419,-0.009244176559150219,0.09663745760917664,0.0950990542769432
1500,0.2032780796289444,0.1067391186952591,0.012173902243375778,0.005544708576053381,0.03844162076711655,0.013368012383580208,-0.0050774686969816685,-0.00934821180999279,0.09475623071193695,0.09579858183860779
1520,0.20396758615970612,0.10726985335350037,0.01235605776309967,0.005622236058115959,0.03861935809254646,0.01351883728057146,-0.005115509498864412,-0.009465818293392658,0.09655438363552094,0.09515955299139023
1540,0.20463697612285614,0.10775764286518097,0.012549127452075481,0.00576011324301362,0.038800016045570374,0.013670608401298523,-0.005163401365280151,-0.009564753621816635,0.0958022028207779,0.09405763447284698
1560,0.205033540725708,0.1082938015460968,0.01275854092091322,0.0058303773403167725,0.03896082192659378,0.013818655163049698,-0.005191495642066002,-0.009667729958891869,0.0938788503408432,0.09300419688224792
1580,0.20561331510543823,0.1087903156876564,0.012984232045710087,0.005851467605680227,0.039096295833587646,0.01395510509610176,-0.005225833039730787,-0.009779849089682102,0.09741245955228806,0.09267322719097137
1600,0.20595788955688477,0.10931257158517838,0.013178310357034206,0.0059858765453100204,0.039261866360902786,0.014098385348916054,-0.005249893292784691,-0.009886829182505608,0.09169263392686844,0.09806093573570251
1620,0.20660455524921417,0.10977698117494583,0.0133523466065526,0.006076049990952015,0.03945336863398552,0.014239056035876274,-0.005268063861876726,-0.009990572929382324,0.09186281263828278,0.09311459213495255
1640,0.20721650123596191,0.11028549820184708,0.013578553684055805,0.006162573117762804,0.03962058201432228,0.014388145878911018,-0.005311858840286732,-0.010089421644806862,0.09541521221399307,0.09565724432468414
1660,0.20809751749038696,0.11082430183887482,0.013754388317465782,0.006236791145056486,0.03979945555329323,0.014549938961863518,-0.005381843075156212,-0.010194867849349976,0.0927618145942688,0.0994514673948288
1680,0.20862437784671783,0.111324742436409,0.013996665365993977,0.006334673147648573,0.03998810425400734,0.014708203263580799,-0.005437276791781187,-0.010298652574419975,0.09079083800315857,0.09081552177667618
1700,0.2089308351278305,0.11177888512611389,0.014177133329212666,0.006404895801097155,0.04013669118285179,0.014827053062617779,-0.0054708742536604404,-0.010402555577456951,0.0915757566690445,0.09109584242105484
1720,0.20933668315410614,0.11221501976251602,0.014374751597642899,0.006482268217951059,0.04027898237109184,0.014976211823523045,-0.005489167291671038,-0.010508242063224316,0.08849669247865677,0.09534056484699249
1740,0.20990793406963348,0.11260873824357986,0.014556539244949818,0.00653410330414772,0.04047504812479019,0.015138604678213596,-0.005529848393052816,-0.010609939694404602,0.09507472813129425,0.09707082808017731
1760,0.21063898503780365,0.11307844519615173,0.014793586917221546,0.006663880776613951,0.040679968893527985,0.015270897187292576,-0.005591927096247673,-0.010710625909268856,0.08915691077709198,0.09442964941263199
1780,0.21110191941261292,0.1134982481598854,0.014987638220191002,0.006782450247555971,0.04086258262395859,0.015431595966219902,-0.005616920068860054,-0.010803467594087124,0.09578584879636765,0.09273083508014679
1800,0.21173270046710968,0.11404016613960266,0.015270032919943333,0.006870649289339781,0.04105238988995552,0.015615967102348804,-0.005645320285111666,-0.01089088898152113,0.09654935449361801,0.0905362144112587
1820,0.21230915188789368,0.11444059014320374,0.015573377721011639,0.006941511295735836,0.04126935824751854,0.01581059768795967,-0.005652723368257284,-0.01098705641925335,0.09299926459789276,0.09349194169044495
1840,0.21287153661251068,0.11486389487981796,0.015813807025551796,0.007052865345031023,0.04146955907344818,0.01596538908779621,-0.005673894193023443,-0.011083653196692467,0.08920430392026901,0.09507369995117188
1860,0.21339185535907745,0.11522945761680603,0.016040360555052757,0.007130987476557493,0.04165446013212204,0.016125256195664406,-0.005708074662834406,-0.01119024958461523,0.08602689206600189,0.08846879750490189
1880,0.2135305255651474,0.1155276745557785,0.016228556632995605,0.007207213435322046,0.041812095791101456,0.016270780935883522,-0.005739299580454826,-0.011280146427452564,0.0871177464723587,0.09297628700733185
1900,0.21406671404838562,0.1159171611070633,0.01645124889910221,0.007257070858031511,0.04199369251728058,0.016423609107732773,-0.005775925237685442,-0.011368390172719955,0.08941105753183365,0.08915580809116364
1920,0.21418648958206177,0.11614616960287094,0.016610464081168175,0.00735110929235816,0.04216298833489418,0.01657799445092678,-0.005807365290820599,-0.011454474180936813,0.08783916383981705,0.08760127425193787
1940,0.21461623907089233,0.11650320142507553,0.016803821548819542,0.007421026472002268,0.04234141483902931,0.016741037368774414,-0.005848861765116453,-0.011547311209142208,0.08826181292533875,0.09198693186044693
1960,0.21507371962070465,0.1168457567691803,0.017037885263562202,0.00748763233423233,0.042524516582489014,0.016860924661159515,-0.005859985947608948,-0.011639155447483063,0.08699943870306015,0.08853207528591156
1980,0.21533642709255219,0.11714468896389008,0.017247818410396576,0.007529731374233961,0.04270978271961212,0.017013518139719963,-0.005896254908293486,-0.011735610663890839,0.09341900050640106,0.090980164706707
2000,0.21589644253253937,0.11756659299135208,0.017502186819911003,0.0075973994098603725,0.042896728962659836,0.017162689939141273,-0.00595089141279459,-0.011831123381853104,0.09157690405845642,0.089603953063488
2020,0.21617376804351807,0.11795922368764877,0.017758743837475777,0.0077086943201720715,0.043051108717918396,0.017314966768026352,-0.005987636279314756,-0.011923159472644329,0.08685331791639328,0.0887627899646759
2040,0.21649831533432007,0.11828438937664032,0.018015559762716293,0.007753812707960606,0.043215714395046234,0.017438985407352448,-0.006040520966053009,-0.012005905620753765,0.0927828997373581,0.08814743906259537
2060,0.21674466133117676,0.11856535077095032,0.01824239455163479,0.0077932351268827915,0.04338274523615837,0.017581578344106674,-0.006096647586673498,-0.012108144350349903,0.08842539042234421,0.08909633755683899
2080,0.21692585945129395,0.11880776286125183,0.018414737656712532,0.007863296195864677,0.04353673756122589,0.017724785953760147,-0.006129217334091663,-0.012203449383378029,0.0876520574092865,0.0858093649148941
2100,0.21720561385154724,0.11910417675971985,0.01864750310778618,0.007919054478406906,0.04369138181209564,0.017874756827950478,-0.006196506321430206,-0.012299994006752968,0.0886700302362442,0.08569223433732986
2120,0.21755702793598175,0.11930547654628754,0.018833721056580544,0.008015148341655731,0.04383719339966774,0.017990367487072945,-0.006257053464651108,-0.012378023937344551,0.08966655284166336,0.09306938201189041
2140,0.21811464428901672,0.11968013644218445,0.019097289070487022,0.008112089708447456,0.04406282305717468,0.018167633563280106,-0.006318908184766769,-0.012470674701035023,0.08613771945238113,0.09067203849554062
2160,0.21847502887248993,0.11993207037448883,0.019344227388501167,0.008188272826373577,0.044250085949897766,0.01830587163567543,-0.006334193516522646,-0.01255946047604084,0.08595705777406693,0.08744849264621735
2180,0.21863000094890594,0.12019660323858261,0.019583167508244514,0.00830087997019291,0.04442136362195015,0.018470091745257378,-0.006377844605594873,-0.0126393623650074,0.08650284260511398,0.08619502931833267
2200,0.2189769744873047,0.1205187663435936,0.019822383299469948,0.008360127918422222,0.04460711032152176,0.0186013150960207,-0.006413732189685106,-0.01271598506718874,0.08757267892360687,0.08803185820579529
2220,0.2193329781293869,0.12074202299118042,0.020041855052113533,0.008440183475613594,0.04482458904385567,0.018759453669190407,-0.006432985886931419,-0.012781656347215176,0.08701435476541519,0.08956465125083923
2240,0.219578355550766,0.12095538526773453,0.02026974782347679,0.008569230325520039,0.04498280957341194,0.018909836187958717,-0.0064529720693826675,-0.012872550636529922,0.0823945477604866,0.08677941560745239
2260,0.2196032553911209,0.121217742562294,0.020515745505690575,0.008597079664468765,0.045097433030605316,0.019028490409255028,-0.006509794387966394,-0.012965750880539417,0.0800737738609314,0.08586938679218292
2280,0.21979184448719025,0.12134893983602524,0.020742548629641533,0.008674738928675652,0.04524944722652435,0.019175080582499504,-0.006558143068104982,-0.013046154752373695,0.08588655292987823,0.08741478621959686
2300,0.2200026661157608,0.12157967686653137,0.02096312865614891,0.008746806532144547,0.045406192541122437,0.019313091412186623,-0.006587709300220013,-0.013128770515322685,0.08770990371704102,0.08514720946550369
2320,0.22023726999759674,0.12187249958515167,0.02119418978691101,0.008799020200967789,0.045550115406513214,0.019434599205851555,-0.006634903140366077,-0.013204608112573624,0.08636654913425446,0.08719790726900101
2340,0.22048039734363556,0.12201350182294846,0.021411269903182983,0.008864929899573326,0.045739784836769104,0.01957499422132969,-0.006673268973827362,-0.013281427323818207,0.08231221139431,0.08545264601707458
2360,0.22055396437644958,0.1221957802772522,0.02159612625837326,0.008921697735786438,0.045906782150268555,0.019712453708052635,-0.006721091456711292,-0.013360574841499329,0.08475963771343231,0.08502355962991714
2380,0.2206907868385315,0.12239846587181091,0.021861551329493523,0.009029723703861237,0.04608811065554619,0.019797639921307564,-0.006786680314689875,-0.01342816837131977,0.08342073857784271,0.08494836837053299
2400,0.2208545207977295,0.12254306674003601,0.022103287279605865,0.009074158035218716,0.046243298798799515,0.01994704268872738,-0.006842189934104681,-0.013498871587216854,0.08251733332872391,0.08415025472640991
2420,0.2208719402551651,0.12267646193504333,0.022349225357174873,0.009102432988584042,0.046392787247896194,0.02006893791258335,-0.006915651727467775,-0.013587872497737408,0.08313490450382233,0.08391134440898895
2440,0.22105659544467926,0.12295027822256088,0.02258044108748436,0.00917116180062294,0.046551644802093506,0.02018030919134617,-0.006978297606110573,-0.013673936948180199,0.08888643980026245,0.0850728452205658
2460,0.22143003344535828,0.12306269258260727,0.02278398722410202,0.009261074475944042,0.04673447087407112,0.0203482024371624,-0.007031163200736046,-0.013748498633503914,0.08476843684911728,0.08378946036100388
2480,0.2214992493391037,0.1232961118221283,0.023029634729027748,0.00936077069491148,0.046852536499500275,0.020486056804656982,-0.007080663926899433,-0.013836034573614597,0.08016910403966904,0.08326873928308487
2500,0.2216203510761261,0.12340634316205978,0.023235386237502098,0.00939079187810421,0.04698025807738304,0.02057868242263794,-0.007145395036786795,-0.013921287842094898,0.08226747810840607,0.08676166087388992
2520,0.22168076038360596,0.12358339875936508,0.023481672629714012,0.00946112722158432,0.04713261127471924,0.02070971392095089,-0.007199195679277182,-0.014010637067258358,0.08244688808917999,0.0834370106458664
2540,0.2217629998922348,0.12368191033601761,0.023606672883033752,0.009476092644035816,0.04730025678873062,0.02084391750395298,-0.0072657400742173195,-0.014096100814640522,0.08440151065587997,0.08360452950000763
2560,0.2219085544347763,0.12389958649873734,0.023826584219932556,0.009535310789942741,0.04745418578386307,0.02096114493906498,-0.007319912314414978,-0.014177100732922554,0.08301922678947449,0.08373286575078964
2580,0.22218848764896393,0.12405083328485489,0.024030258879065514,0.009595364332199097,0.04762831702828407,0.02110217697918415,-0.0074054463766515255,-0.014247997663915157,0.08428250998258591,0.0843595415353775
2600,0.22234505414962769,0.12420197576284409,0.02427496388554573,0.009709509089589119,0.047846924513578415,0.021246258169412613,-0.007442467380315065,-0.014329790137708187,0.08515597879886627,0.08276791870594025
2620,0.22257578372955322,0.12432943284511566,0.02443549782037735,0.009742232970893383,0.04802335053682327,0.0213798675686121,-0.007515770383179188,-0.014409815892577171,0.08200029283761978,0.08377349376678467
2640,0.2226904332637787,0.12443549931049347,0.024656055495142937,0.009820572100579739,0.04817148670554161,0.021486535668373108,-0.007566505577415228,-0.01449805311858654,0.08072233200073242,0.08267351984977722
2660,0.22281186282634735,0.12446986883878708,0.024856362491846085,0.00982184149324894,0.048328034579753876,0.021590443328022957,-0.00762479892000556,-0.014577058143913746,0.0808986946940422,0.08340837061405182
2680,0.22272774577140808,0.12456678599119186,0.025075657293200493,0.009884322993457317,0.04847223311662674,0.021712124347686768,-0.007694824133068323,-0.014668907038867474,0.08241859823465347,0.08745517581701279
2700,0.2228638380765915,0.12465404719114304,0.025326404720544815,0.009936017915606499,0.048637326806783676,0.021820079535245895,-0.0077604977414011955,-0.014750868082046509,0.08250923454761505,0.08242333680391312
2720,0.22311268746852875,0.12478814274072647,0.025612136349081993,0.010006037540733814,0.048807114362716675,0.021935565397143364,-0.007842017337679863,-0.014834526926279068,0.08214728534221649,0.08547841012477875
2740,0.2232910692691803,0.12494140863418579,0.025844361633062363,0.010116803459823132,0.04897288233041763,0.022033313289284706,-0.007872706279158592,-0.014920293353497982,0.07981060445308685,0.08118312805891037
2760,0.22332051396369934,0.1250685155391693,0.026125334203243256,0.010178713127970695,0.04912949725985527,0.02215910330414772,-0.00792497955262661,-0.015005681663751602,0.07955443859100342,0.08208876848220825
2780,0.22331297397613525,0.12520700693130493,0.026354903355240822,0.010218371637165546,0.0492645688354969,0.022275744006037712,-0.007975350134074688,-0.015085697174072266,0.0837225466966629,0.08227143436670303
2800,0.2233656793832779,0.1252680867910385,0.026568351313471794,0.010297631844878197,0.04937661066651344,0.022379666566848755,-0.008003219962120056,-0.015171443112194538,0.08385113626718521,0.08413013815879822
2820,0.22359105944633484,0.12543371319770813,0.02680140919983387,0.010400927625596523,0.0495360903441906,0.022520719096064568,-0.008074266836047173,-0.015245153568685055,0.08032413572072983,0.08284604549407959
2840,0.2236420214176178,0.1255047619342804,0.02702319249510765,0.010480307042598724,0.04968228563666344,0.022620193660259247,-0.008151599206030369,-0.01531807892024517,0.08141754567623138,0.0812324583530426
2860,0.22371356189250946,0.12562590837478638,0.027223173528909683,0.010537164285779,0.04982869699597359,0.02270926721394062,-0.008224431425333023,-0.015390531159937382,0.08074438571929932,0.08204419910907745
2880,0.2237875610589981,0.1256590336561203,0.027381040155887604,0.010606520809233189,0.04997425898909569,0.02283330447971821,-0.00829525850713253,-0.01547405868768692,0.08088753372430801,0.08052287250757217
