Step,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,loss(train),loss(validate)
360,0.09342809021472931,0.025064362213015556,0.005520953331142664,0.0006073786644265056,0.018049484118819237,0.004604632500559092,-0.0001633672945899889,-0.0011896116193383932,0.1576995700597763,0.25736263394355774
380,0.09847411513328552,0.026786761358380318,0.00585049157962203,0.0009826032910495996,0.018291160464286804,0.004891236778348684,-0.00036979830474592745,-0.0012290490558370948,0.15888680517673492,0.23065799474716187
400,0.10291118919849396,0.028428087010979652,0.0061583565548062325,0.0013837370788678527,0.01862051710486412,0.005131508689373732,-0.000553092104382813,-0.001270069507881999,0.14604471623897552,0.21303561329841614
420,0.10706958919763565,0.030011363327503204,0.006460185162723064,0.0018772368784993887,0.018807081505656242,0.005421014968305826,-0.0007943634409457445,-0.0013063352089375257,0.15343736112117767,0.19345824420452118
440,0.11103276908397675,0.031587857753038406,0.006815136875957251,0.002331885974854231,0.019053509458899498,0.005686270073056221,-0.0010119962971657515,-0.0013397510629147291,0.14235332608222961,0.18295657634735107
460,0.11483134329319,0.033063825219869614,0.007145269308239222,0.0028860727325081825,0.019248411059379578,0.005965022835880518,-0.00121998880058527,-0.001375773805193603,0.13877630233764648,0.17689040303230286
480,0.118304044008255,0.03449953719973564,0.00747980922460556,0.003427531337365508,0.019441938027739525,0.0062612732872366905,-0.0014092462370172143,-0.0014038339722901583,0.13520021736621857,0.16866016387939453
500,0.12189380824565887,0.03597724810242653,0.00786253996193409,0.003982205409556627,0.01963956654071808,0.006554036401212215,-0.001590779866091907,-0.0014358644839376211,0.13283179700374603,0.15225273370742798
520,0.1251503825187683,0.037414293736219406,0.008240614086389542,0.004584132228046656,0.01978742517530918,0.00686158100143075,-0.0017505513969808817,-0.0014652161626145244,0.12663382291793823,0.16018354892730713
540,0.12836557626724243,0.038844313472509384,0.00862196460366249,0.005164611618965864,0.01995757967233658,0.007164848502725363,-0.0018751028692349792,-0.0014966395683586597,0.13003376126289368,0.147346630692482
560,0.1316472887992859,0.040271684527397156,0.009000328369438648,0.005763128865510225,0.020139066502451897,0.00746725732460618,-0.0019950345158576965,-0.0015308386646211147,0.13354037702083588,0.14495036005973816
580,0.1349966824054718,0.04178842529654503,0.009409192018210888,0.0064040119759738445,0.02037093974649906,0.007781810127198696,-0.002080312930047512,-0.0015590065158903599,0.12387198954820633,0.13904020190238953
600,0.13844536244869232,0.043253421783447266,0.009798750281333923,0.007015381008386612,0.020581936463713646,0.008090809918940067,-0.002132868394255638,-0.001584380865097046,0.1248169094324112,0.14504824578762054
620,0.14169283211231232,0.04468468949198723,0.010212390683591366,0.007667680270969868,0.020792759954929352,0.008401450701057911,-0.0022001289762556553,-0.0016123546520248055,0.12239266186952591,0.1323188841342926
640,0.1448715478181839,0.04615173116326332,0.010593785904347897,0.008334464393556118,0.021000107750296593,0.008719327859580517,-0.0022156292106956244,-0.0016378517029806972,0.11866386979818344,0.131613090634346
660,0.14770102500915527,0.04752305895090103,0.01096410397440195,0.009011175483465195,0.021196994930505753,0.009058719500899315,-0.0022402286995202303,-0.0016572825843468308,0.1199825331568718,0.1276891827583313
680,0.15033118426799774,0.048847924917936325,0.011342808604240417,0.009690806269645691,0.021369386464357376,0.00939545501023531,-0.002290537813678384,-0.0016796339768916368,0.1097850650548935,0.12873952090740204
700,0.153404101729393,0.050265416502952576,0.011742418631911278,0.01031149085611105,0.02157605066895485,0.009729704819619656,-0.0023257003631442785,-0.0016960423672571778,0.11508700996637344,0.1341613531112671
720,0.15628711879253387,0.051622018218040466,0.01214270107448101,0.010994132608175278,0.021754521876573563,0.010088286362588406,-0.002345114480704069,-0.001704018795862794,0.11466284841299057,0.1291472166776657
740,0.1587454080581665,0.05289207771420479,0.012507595121860504,0.011699894443154335,0.02191062644124031,0.010408001020550728,-0.0023474995978176594,-0.0017198763089254498,0.10914832353591919,0.12534582614898682
760,0.16148459911346436,0.05416605994105339,0.012897339649498463,0.01238911785185337,0.02212982438504696,0.010754180140793324,-0.0023219685535877943,-0.0017279430758208036,0.10995729267597198,0.12292774766683578
780,0.16446852684020996,0.05558028817176819,0.01330141443759203,0.013044632039964199,0.022346962243318558,0.011102435179054737,-0.0023483869154006243,-0.0017231953097507358,0.12552563846111298,0.12474561482667923
