Step,gamma,loss(train),loss(validate)
8360,0.4080345034599304,0.04925522580742836,0.052003536373376846
8380,0.4080734848976135,0.04832121729850769,0.051168911159038544
8400,0.40802696347236633,0.04652557522058487,0.05111867934465408
8420,0.4079555869102478,0.046758171170949936,0.051780760288238525
8440,0.4079073369503021,0.049017470329999924,0.05106925591826439
8460,0.4077606797218323,0.047190386801958084,0.05127332732081413
8480,0.40778017044067383,0.04884927719831467,0.052133962512016296
8500,0.40786147117614746,0.04835375398397446,0.052379049360752106
8520,0.40769559144973755,0.04788799211382866,0.052773915231227875
8540,0.4077063202857971,0.04715954139828682,0.05062677338719368
8560,0.4077455401420593,0.04665672406554222,0.052593812346458435
8580,0.4078068435192108,0.04793037474155426,0.05181454122066498
8600,0.4077129065990448,0.04758843034505844,0.05068562924861908
8620,0.4075739085674286,0.04707534238696098,0.05025969073176384
8640,0.4075219929218292,0.04782131314277649,0.05343101918697357
8660,0.40745866298675537,0.04815445840358734,0.05172343552112579
8680,0.40744712948799133,0.04735396057367325,0.05041017383337021
8700,0.4071689248085022,0.046554915606975555,0.05089288949966431
8720,0.4071487784385681,0.046491000801324844,0.05086018890142441
8740,0.4070587754249573,0.04588482901453972,0.052288029342889786
8760,0.4068196415901184,0.04606533423066139,0.050892941653728485
8780,0.4067767560482025,0.0461832694709301,0.05043201521039009
8800,0.40664440393447876,0.05032319203019142,0.05000828951597214
8820,0.406559556722641,0.047438498586416245,0.051114387810230255
8840,0.40643438696861267,0.04726259037852287,0.05140559375286102
8860,0.4065471887588501,0.04767854884266853,0.051223114132881165
8880,0.40642401576042175,0.045594122260808945,0.05252761393785477
8900,0.40634652972221375,0.04688962176442146,0.05114869028329849
8920,0.4064192473888397,0.04904627799987793,0.050449978560209274
8940,0.4063588082790375,0.046246081590652466,0.05102027580142021
8960,0.4064609408378601,0.04760776832699776,0.05098171532154083
8980,0.4061357080936432,0.04619906470179558,0.05111195892095566
9000,0.40606361627578735,0.04674907773733139,0.050081416964530945
9020,0.4060894846916199,0.045159533619880676,0.05071205645799637
9040,0.40598681569099426,0.046234529465436935,0.0510130450129509
9060,0.4058760404586792,0.04560915008187294,0.05093032866716385
9080,0.4059741199016571,0.048739198595285416,0.05186322331428528
9100,0.4060131907463074,0.046257637441158295,0.05048203095793724
9120,0.40591666102409363,0.04601483419537544,0.05094002187252045
9140,0.40580499172210693,0.04365456849336624,0.05010558292269707
9160,0.4056199789047241,0.04712945222854614,0.05076448619365692
9180,0.40545740723609924,0.04613388329744339,0.050461988896131516
9200,0.4053386151790619,0.04414048790931702,0.0503375343978405
9220,0.4052857756614685,0.046505607664585114,0.05123002827167511
9240,0.4049752950668335,0.048047710210084915,0.05029621347784996
9260,0.40515539050102234,0.045685965567827225,0.05098967254161835
9280,0.4052508473396301,0.04603468254208565,0.050292521715164185
9300,0.4053739309310913,0.046849314123392105,0.05007112771272659
9320,0.40530097484588623,0.046369440853595734,0.050285704433918
