Step,loss(train),loss(validate)
2480,0.0741279199719429,0.07650382071733475
2500,0.07666268944740295,0.0819045901298523
2520,0.0777488425374031,0.07642702758312225
2540,0.0773525983095169,0.07573416829109192
2560,0.07600630819797516,0.07475616037845612
2580,0.07944432646036148,0.07942712306976318
2600,0.0777067244052887,0.07693474739789963
2620,0.0762404352426529,0.07476665079593658
2640,0.07823410630226135,0.07495470345020294
2660,0.07450160384178162,0.0766136571764946
2680,0.0745728611946106,0.07742304354906082
2700,0.07486411929130554,0.07674023509025574
2720,0.07559680938720703,0.07607410848140717
2740,0.07265011966228485,0.07452620565891266
2760,0.0729052945971489,0.07383334636688232
2780,0.07756543904542923,0.0750090554356575
2800,0.07746872305870056,0.07370404899120331
2820,0.0740053802728653,0.07307258248329163
2840,0.07464414089918137,0.07672308385372162
2860,0.07404475659132004,0.07292407751083374
2880,0.07499242573976517,0.0727573037147522
2900,0.07170697301626205,0.07769323140382767
2920,0.07344328612089157,0.07360278815031052
2940,0.07496780902147293,0.07531796395778656
2960,0.07351723313331604,0.07953159511089325
2980,0.07310313731431961,0.07694566249847412
3000,0.07104877382516861,0.07406077533960342
3020,0.07357745617628098,0.0731053501367569
3040,0.07196735590696335,0.07146968692541122
3060,0.07075921446084976,0.07058902084827423
3080,0.07288632541894913,0.07345986366271973
3100,0.07141206413507462,0.07304592430591583
3120,0.07005870342254639,0.07225539535284042
3140,0.0713634043931961,0.07061786204576492
3160,0.0718839019536972,0.07113531231880188
3180,0.06863316893577576,0.0737190842628479
3200,0.0716521218419075,0.07287977635860443
3220,0.06785181909799576,0.07113180309534073
3240,0.07264118641614914,0.07055717706680298
3260,0.0689043179154396,0.0747607946395874
3280,0.07038278132677078,0.0728345513343811
3300,0.07477658241987228,0.07308666408061981
3320,0.0683751106262207,0.07228539884090424
3340,0.068697988986969,0.06964808702468872
3360,0.0752948522567749,0.07594183087348938
3380,0.06804800033569336,0.0719761848449707
3400,0.06774945557117462,0.07004775106906891
3420,0.06944093108177185,0.0704340785741806
3440,0.06702625006437302,0.06978490948677063
3460,0.06592743843793869,0.06800014525651932
3480,0.06566737592220306,0.07075827568769455
3500,0.06844721734523773,0.06867752969264984
3520,0.06954452395439148,0.0698605477809906
3540,0.0682414099574089,0.06832733005285263
3560,0.0670236274600029,0.07286078482866287
3580,0.06940510123968124,0.07438747584819794
3600,0.06667477637529373,0.07153362035751343
3620,0.07018498331308365,0.07118040323257446
3640,0.06660258769989014,0.07071595638990402
3660,0.06487555801868439,0.07095091789960861
3680,0.06802181154489517,0.0735565647482872
3700,0.0683649331331253,0.06993835419416428
3720,0.06792791932821274,0.06812100857496262
3740,0.06419096142053604,0.06833966821432114
3760,0.06679382920265198,0.06779178231954575
3780,0.06637530773878098,0.07136732339859009
3800,0.06730877608060837,0.07351119071245193
3820,0.06391658633947372,0.07231821864843369
3840,0.06505896896123886,0.06757410615682602
3860,0.06428361684083939,0.06766540557146072
3880,0.06774484366178513,0.07400885224342346
3900,0.0665920153260231,0.06943714618682861
3920,0.06615810841321945,0.06740982830524445
3940,0.06914929300546646,0.0660887062549591
3960,0.0697377622127533,0.0697736144065857
3980,0.0663444995880127,0.06850029528141022
4000,0.06458988040685654,0.0670226514339447
4020,0.06422477215528488,0.06700499355792999
4040,0.06752360612154007,0.06656087934970856
4060,0.0634922981262207,0.06628771871328354
4080,0.06728923320770264,0.0665614977478981
4100,0.06495331227779388,0.06596989929676056
4120,0.063809834420681,0.06848754733800888
4140,0.06375673413276672,0.06968863308429718
4160,0.06745606660842896,0.0674801841378212
4180,0.0627952590584755,0.06619587540626526
4200,0.069195955991745,0.06638554483652115
4220,0.0640404149889946,0.06828368455171585
4240,0.06497906893491745,0.06554612517356873
4260,0.0632380023598671,0.06612459570169449
4280,0.06366616487503052,0.06962424516677856
4300,0.06404075771570206,0.06570381671190262
4320,0.06492646783590317,0.06905435025691986
4340,0.06100708991289139,0.06695153564214706
4360,0.06351225078105927,0.06539953500032425
4380,0.061160340905189514,0.06779816746711731
4400,0.06214366480708122,0.06972115486860275
4420,0.06959857791662216,0.06573906540870667
4440,0.06250101327896118,0.06530371308326721
4460,0.06412157416343689,0.06516215950250626
4480,0.06704481691122055,0.06592981517314911
4500,0.06418396532535553,0.0662185549736023
4520,0.06332183629274368,0.06466398388147354
4540,0.06122482568025589,0.06556248664855957
4560,0.060819532722234726,0.06740988045930862
4580,0.06273983418941498,0.06593380868434906
4600,0.05961339920759201,0.0636603832244873
4620,0.06183091178536415,0.06374800205230713
4640,0.06138163059949875,0.06320899724960327
4660,0.06176215037703514,0.06408891081809998
4680,0.06547391414642334,0.06367369741201401
4700,0.061761364340782166,0.06514311581850052
4720,0.061217207461595535,0.06424159556627274
4740,0.06086219847202301,0.06454886496067047
4760,0.06004748120903969,0.06504617631435394
4780,0.06050538644194603,0.06486035138368607
4800,0.06325138360261917,0.06390664726495743
4820,0.062012843787670135,0.06185534968972206
4840,0.06002653017640114,0.06381727755069733
4860,0.060336995869874954,0.06334225088357925
4880,0.06036069616675377,0.06720419228076935
4900,0.06267372518777847,0.06313039362430573
4920,0.05858941003680229,0.06367091834545135
4940,0.061346039175987244,0.06286834180355072
4960,0.06115845963358879,0.06315186619758606
4980,0.06075393036007881,0.06251776963472366
5000,0.0643436461687088,0.0629558265209198
5020,0.06181784346699715,0.06568548083305359
5040,0.06240442395210266,0.06518952548503876
5060,0.060659997165203094,0.06418156623840332
5080,0.05968951806426048,0.06485234946012497
5100,0.05990232527256012,0.06193310767412186
5120,0.05683886632323265,0.062307823449373245
5140,0.06365496665239334,0.06278543919324875
5160,0.05820852145552635,0.06174428015947342
5180,0.057674068957567215,0.061134934425354004
5200,0.05911847949028015,0.06414772570133209
5220,0.05925416946411133,0.061922747641801834
5240,0.05916407331824303,0.0619240403175354
5260,0.05652950704097748,0.06053672730922699
5280,0.06358697265386581,0.061538949608802795
5300,0.060205020010471344,0.06227248162031174
5320,0.058744825422763824,0.0659913718700409
5340,0.057479534298181534,0.061322808265686035
5360,0.05896865203976631,0.0636611133813858
5380,0.062411509454250336,0.06621400266885757
5400,0.056432727724313736,0.06814604252576828
5420,0.05842294543981552,0.061356134712696075
5440,0.05585169047117233,0.06465291976928711
5460,0.05901755020022392,0.06370518356561661
5480,0.058014217764139175,0.06284339725971222
5500,0.05853225663304329,0.06285569816827774
5520,0.057358019053936005,0.059546809643507004
5540,0.055907100439071655,0.06267236173152924
5560,0.05827147886157036,0.06268668174743652
5580,0.05989561602473259,0.06155726686120033
5600,0.05810701102018356,0.062184080481529236
5620,0.05715159699320793,0.062177106738090515
5640,0.05770937725901604,0.06093413755297661
5660,0.058123357594013214,0.06075705587863922
5680,0.05877526104450226,0.062184687703847885
5700,0.0583379864692688,0.06479773670434952
5720,0.0581434965133667,0.06150206923484802
5740,0.05820963531732559,0.05995988845825195
5760,0.05829137936234474,0.06280556321144104
5780,0.05801975354552269,0.060861438512802124
5800,0.05886334925889969,0.062019169330596924
5820,0.057032760232686996,0.0622716061770916
5840,0.0552138015627861,0.059847988188266754
5860,0.05751221254467964,0.058432936668395996
5880,0.05743441358208656,0.06514517217874527
5900,0.06109142675995827,0.05998754873871803
5920,0.05640298128128052,0.06127355992794037
5940,0.05788872018456459,0.05917936563491821
5960,0.05743596330285072,0.05977941304445267
5980,0.057607050985097885,0.05934339389204979
6000,0.05571899563074112,0.061007723212242126
6020,0.0574205256998539,0.05985496938228607
6040,0.05725249648094177,0.060326989740133286
6060,0.05502992495894432,0.060109078884124756
6080,0.05781657248735428,0.0593550018966198
6100,0.05529865249991417,0.05883314833045006
6120,0.05636419355869293,0.060311321169137955
6140,0.056811168789863586,0.059470564126968384
6160,0.05890535190701485,0.05811426788568497
6180,0.05741870030760765,0.06058809533715248
6200,0.0581769123673439,0.06026744097471237
6220,0.05725254490971565,0.05833018198609352
6240,0.05614838749170303,0.0586557537317276
6260,0.05682333558797836,0.05968334153294563
6280,0.056079428642988205,0.059554148465394974
6300,0.05545908585190773,0.05954546108841896
6320,0.05569814145565033,0.06162075698375702
6340,0.05513583496212959,0.06491784751415253
6360,0.05829085409641266,0.06097734719514847
6380,0.05858803167939186,0.0596017986536026
6400,0.05723735690116882,0.062375206500291824
6420,0.055224984884262085,0.06144126504659653
6440,0.05531889572739601,0.061655443161726
6460,0.05724405497312546,0.06207776814699173
6480,0.05570507049560547,0.05869060754776001
6500,0.052420325577259064,0.05909912660717964
6520,0.056470829993486404,0.059871792793273926
6540,0.0575503408908844,0.061947617679834366
6560,0.05417141690850258,0.05769524350762367
6580,0.05794278532266617,0.059179216623306274
6600,0.05461990088224411,0.057904671877622604
6620,0.05336920544505119,0.05691295862197876
6640,0.054523926228284836,0.058401256799697876
6660,0.05522572249174118,0.06264830380678177
6680,0.05591579154133797,0.057836778461933136
6700,0.05794062465429306,0.06109295040369034
6720,0.05453268438577652,0.05755870044231415
6740,0.053794555366039276,0.060558103024959564
6760,0.05635538324713707,0.062458425760269165
6780,0.054032810032367706,0.05897071585059166
6800,0.0572223998606205,0.058729272335767746
6820,0.055083878338336945,0.05902929976582527
6840,0.053501877933740616,0.058560699224472046
6860,0.054150089621543884,0.0597185418009758
6880,0.05529576539993286,0.0587635263800621
6900,0.05285787582397461,0.05800884962081909
6920,0.05473210662603378,0.059873051941394806
6940,0.057601846754550934,0.06007440760731697
6960,0.05775977671146393,0.06688741594552994
6980,0.05622631311416626,0.059366822242736816
7000,0.05410270020365715,0.05683288350701332
7020,0.054643332958221436,0.05989827588200569
7040,0.05239492654800415,0.05721871182322502
7060,0.053995806723833084,0.05675628408789635
7080,0.05436071380972862,0.05725743994116783
7100,0.053264070302248,0.057104095816612244
7120,0.056069254875183105,0.05786086618900299
7140,0.054615043103694916,0.059061821550130844
7160,0.05491677299141884,0.05863575637340546
7180,0.05653175711631775,0.05967593938112259
7200,0.05394529923796654,0.06360168009996414
7220,0.05503614991903305,0.05752960965037346
7240,0.052686143666505814,0.057243332266807556
7260,0.05528264865279198,0.05946248024702072
7280,0.053051937371492386,0.05580085515975952
7300,0.05254770815372467,0.0621861070394516
7320,0.05316028743982315,0.057094868272542953
7340,0.05446397513151169,0.05625730752944946
7360,0.05325900763273239,0.0560370534658432
7380,0.05301383510231972,0.05727848410606384
7400,0.05348270758986473,0.05767359212040901
7420,0.0527372770011425,0.058982204645872116
7440,0.05279932916164398,0.057658590376377106
7460,0.051812153309583664,0.05640774220228195
7480,0.053507138043642044,0.0593898743391037
7500,0.056068576872348785,0.055476248264312744
7520,0.05316546931862831,0.05696827173233032
7540,0.05030342936515808,0.05820167064666748
7560,0.050983600318431854,0.055326513946056366
7580,0.05206193029880524,0.05642363056540489
7600,0.05176188796758652,0.057200606912374496
7620,0.054669395089149475,0.05896986648440361
7640,0.05623752251267433,0.058373648673295975
7660,0.050360020250082016,0.05645309016108513
7680,0.052315372973680496,0.05895119532942772
7700,0.052623383700847626,0.056534700095653534
7720,0.0520528107881546,0.05528705194592476
7740,0.05252073332667351,0.05555330961942673
7760,0.05174016207456589,0.05596420541405678
7780,0.052034612745046616,0.05540214106440544
7800,0.05150577798485756,0.056027837097644806
7820,0.05135577544569969,0.058194443583488464
7840,0.05138924717903137,0.057127732783555984
7860,0.052816107869148254,0.05631034076213837
7880,0.051088280975818634,0.0568503700196743
7900,0.051713958382606506,0.057456713169813156
7920,0.05353489890694618,0.056204382330179214
7940,0.051301538944244385,0.05711083859205246
7960,0.05407269671559334,0.056307561695575714
7980,0.05179648846387863,0.055101629346609116
8000,0.052894458174705505,0.05587194487452507
8020,0.0523139126598835,0.05520404130220413
8040,0.05088315159082413,0.05681932345032692
8060,0.05001292750239372,0.05774613469839096
8080,0.0521836094558239,0.055589813739061356
8100,0.05221058055758476,0.05700574815273285
8120,0.05284647271037102,0.056614819914102554
8140,0.05267326533794403,0.057168908417224884
8160,0.04899631440639496,0.05639000982046127
8180,0.05042062699794769,0.05628258362412453
8200,0.052438005805015564,0.058174923062324524
8220,0.05180143937468529,0.05646052584052086
8240,0.053033214062452316,0.057379066944122314
8260,0.052003052085638046,0.055408965796232224
8280,0.05190856009721756,0.05477455258369446
8300,0.049988940358161926,0.0542224757373333
8320,0.04961943253874779,0.054755523800849915
8340,0.05325108766555786,0.05611491575837135
8360,0.05177120491862297,0.05686128884553909
8380,0.04943275824189186,0.05480732396245003
8400,0.0489560104906559,0.05429673567414284
8420,0.05151720345020294,0.05757813900709152
8440,0.05054663494229317,0.055206649005413055
8460,0.048746053129434586,0.05446779727935791
8480,0.05331548675894737,0.055904582142829895
8500,0.050819963216781616,0.05492669343948364
8520,0.0494365468621254,0.05437089130282402
8540,0.052317406982183456,0.057377126067876816
8560,0.05397458001971245,0.0575866624712944
8580,0.051103852689266205,0.056467607617378235
8600,0.04973326623439789,0.06018208712339401
8620,0.05285854637622833,0.054875656962394714
8640,0.04994059354066849,0.05563836544752121
8660,0.048990290611982346,0.05641745775938034
8680,0.05114790424704552,0.05894068628549576
8700,0.05167851597070694,0.05749443918466568
8720,0.05279289931058884,0.05801813304424286
8740,0.04953819513320923,0.05536210164427757
8760,0.04865018650889397,0.05455111712217331
8780,0.048312708735466,0.05453307926654816
8800,0.04926304891705513,0.05386830493807793
8820,0.05032462254166603,0.054809216409921646
8840,0.05082651227712631,0.053185801953077316
8860,0.05044645071029663,0.05379791557788849
8880,0.04879479482769966,0.05484002083539963
8900,0.049637556076049805,0.05630270391702652
8920,0.049655620008707047,0.053857747465372086
8940,0.050255969166755676,0.058367952704429626
8960,0.05216902121901512,0.05440681800246239
8980,0.04820549115538597,0.0540083684027195
9000,0.05188742280006409,0.0543590784072876
9020,0.050566524267196655,0.05326532572507858
9040,0.04904406890273094,0.054440636187791824
9060,0.048423394560813904,0.054630327969789505
9080,0.050152309238910675,0.05504318326711655
9100,0.0475613959133625,0.0540190227329731
9120,0.04946702718734741,0.05374633148312569
9140,0.05095309764146805,0.05351465567946434
9160,0.049293991178274155,0.05366953834891319
9180,0.0483219288289547,0.056410323828458786
9200,0.05014296993613243,0.053602688014507294
9220,0.0478535033762455,0.05353395268321037
9240,0.04910474643111229,0.05370110273361206
9260,0.05113666132092476,0.056255701929330826
9280,0.049870699644088745,0.05381568521261215
9300,0.04836471751332283,0.053557686507701874
9320,0.05038582906126976,0.055564671754837036
9340,0.04941300302743912,0.05417657643556595
9360,0.048575509339571,0.054258160293102264
9380,0.04844540357589722,0.05314578860998154
9400,0.0474521666765213,0.05360817164182663
9420,0.04818914085626602,0.056805435568094254
9440,0.049371883273124695,0.05467720329761505
9460,0.04773088917136192,0.05421426147222519
9480,0.04749132692813873,0.05481693148612976
9500,0.04925670847296715,0.05448080599308014
9520,0.047450754791498184,0.05249207839369774
9540,0.05202653631567955,0.05327494442462921
9560,0.049043573439121246,0.05517391487956047
9580,0.048489537090063095,0.054817378520965576
9600,0.04928143322467804,0.05541849881410599
9620,0.04718285799026489,0.05559723824262619
9640,0.04905853793025017,0.05598197504878044
9660,0.05093582347035408,0.05351545661687851
9680,0.04938904196023941,0.05366019159555435
9700,0.04681351035833359,0.05229244381189346
9720,0.049132782965898514,0.054095201194286346
9740,0.05102371424436569,0.053132060915231705
9760,0.048714861273765564,0.054661739617586136
9780,0.048879243433475494,0.052911195904016495
9800,0.04872361943125725,0.05284132808446884
9820,0.049226097762584686,0.05835552141070366
9840,0.04932905361056328,0.05328037217259407
9860,0.05101408809423447,0.053593914955854416
9880,0.04657677561044693,0.052577655762434006
9900,0.04741649702191353,0.055921390652656555
9920,0.04932291805744171,0.053116295486688614
9940,0.04876759648323059,0.05392973870038986
9960,0.04829959198832512,0.05337773263454437
9980,0.04407316818833351,0.0547596737742424
10000,0.04900265857577324,0.05296226590871811
10020,0.04756392911076546,0.05363498628139496
10040,0.04710853844881058,0.05428808182477951
10060,0.04765921086072922,0.05434586852788925
10080,0.04801513999700546,0.05438898876309395
10100,0.047979556024074554,0.05385732650756836
10120,0.045615825802087784,0.05353372544050217
10140,0.04864449426531792,0.05494653433561325
10160,0.04626118764281273,0.053791411221027374
10180,0.04726757854223251,0.052674464881420135
10200,0.047320008277893066,0.055123187601566315
10220,0.046977449208498,0.05457000806927681
10240,0.04812650382518768,0.05369210243225098
10260,0.04640847072005272,0.05616387352347374
10280,0.049270570278167725,0.056005436927080154
10300,0.04731064662337303,0.05428524687886238
10320,0.04851526767015457,0.05320503190159798
10340,0.04569299891591072,0.053230978548526764
10360,0.04789866879582405,0.05239427834749222
10380,0.04780128225684166,0.0533544160425663
10400,0.04726293310523033,0.05309715494513512
10420,0.04394271969795227,0.05490952730178833
10440,0.04856704920530319,0.055535003542900085
10460,0.046804383397102356,0.054966192692518234
10480,0.045848600566387177,0.05252349004149437
10500,0.04861866310238838,0.05232025682926178
10520,0.046970248222351074,0.052016668021678925
10540,0.04572628438472748,0.05326080694794655
10560,0.04522041976451874,0.05198556184768677
10580,0.046896494925022125,0.05320258066058159
10600,0.045165348798036575,0.051990214735269547
10620,0.04762398079037666,0.05328899249434471
10640,0.04737429320812225,0.05446591228246689
10660,0.04744191840291023,0.05364490672945976
10680,0.04765140637755394,0.05147248134016991
10700,0.047701146453619,0.05297316983342171
10720,0.048288051038980484,0.05229594558477402
10740,0.047324396669864655,0.05201257765293121
10760,0.04865289479494095,0.05141472443938255
10780,0.046128448098897934,0.053369104862213135
10800,0.04599868133664131,0.05234867334365845
10820,0.046820349991321564,0.05401773750782013
10840,0.045386526733636856,0.051835641264915466
10860,0.0455145426094532,0.05342115834355354
10880,0.04478294402360916,0.053017497062683105
10900,0.04549308866262436,0.052140433341264725
10920,0.04636029154062271,0.0519103929400444
10940,0.046539418399333954,0.053044598549604416
10960,0.04856479912996292,0.052911993116140366
10980,0.04434959590435028,0.052635300904512405
11000,0.046414125710725784,0.051403459161520004
11020,0.04662775620818138,0.05217330902814865
11040,0.048639893531799316,0.05127834901213646
11060,0.050183068960905075,0.05288734287023544
11080,0.04670102521777153,0.05391441285610199
11100,0.04945370554924011,0.051183249801397324
11120,0.04646352306008339,0.055773284286260605
11140,0.04608061537146568,0.054664574563503265
11160,0.04622824117541313,0.05396752804517746
11180,0.045447200536727905,0.05333786830306053
11200,0.04535131901502609,0.052482374012470245
11220,0.04632437229156494,0.05575060471892357
11240,0.04754585772752762,0.05381794273853302
11260,0.048246193677186966,0.05227106437087059
11280,0.04801904410123825,0.05282800272107124
11300,0.045835621654987335,0.0540190264582634
11320,0.04616566374897957,0.051835864782333374
11340,0.046651940792798996,0.05214005708694458
11360,0.046954166144132614,0.050906576216220856
11380,0.04651496186852455,0.05135051906108856
11400,0.04458402469754219,0.053501687943935394
11420,0.04456120729446411,0.05316302925348282
11440,0.04732624441385269,0.05162973329424858
11460,0.045318085700273514,0.05583220720291138
11480,0.046552613377571106,0.05115361139178276
11500,0.046679917722940445,0.051463235169649124
11520,0.04499685391783714,0.05222436040639877
11540,0.0472133606672287,0.051218584179878235
11560,0.04785554111003876,0.051988326013088226
11580,0.04365825280547142,0.05362959951162338
11600,0.044836342334747314,0.05168131738901138
11620,0.04455241188406944,0.05165869742631912
11640,0.04657250642776489,0.05377710610628128
11660,0.04535926133394241,0.051630690693855286
11680,0.04727301746606827,0.05486183241009712
11700,0.043815452605485916,0.05191544443368912
11720,0.04706408083438873,0.05128089338541031
11740,0.046709414571523666,0.052574023604393005
11760,0.045843705534935,0.05220472440123558
11780,0.0451064333319664,0.055946119129657745
11800,0.04517104849219322,0.0530133955180645
11820,0.046118609607219696,0.054835252463817596
11840,0.04666036367416382,0.05314749479293823
11860,0.0441754050552845,0.05111375078558922
11880,0.045194417238235474,0.05369437858462334
11900,0.043140847235918045,0.05238506942987442
11920,0.04346047341823578,0.05378991737961769
11940,0.04456808418035507,0.05225690081715584
11960,0.04433153569698334,0.05233457311987877
11980,0.046158213168382645,0.05105451121926308
12000,0.04658675566315651,0.050889499485492706
12020,0.04499932751059532,0.05356355383992195
12040,0.046373073011636734,0.05175325274467468
12060,0.0459810346364975,0.05196947604417801
12080,0.04382076859474182,0.052435897290706635
12100,0.043677013367414474,0.05214071273803711
12120,0.04564643278717995,0.051919981837272644
12140,0.04347836971282959,0.05222856625914574
12160,0.04307674616575241,0.051548972725868225
12180,0.0435858890414238,0.05025429651141167
12200,0.04411442577838898,0.04983110725879669
12220,0.04645860567688942,0.05238724872469902
12240,0.043491531163454056,0.051078617572784424
12260,0.04555034264922142,0.05196129158139229
12280,0.04528084769845009,0.051890045404434204
12300,0.04630748927593231,0.05346141755580902
12320,0.046133287250995636,0.05262270197272301
12340,0.043440934270620346,0.05160512030124664
12360,0.04391894489526749,0.05070839077234268
12380,0.045862603932619095,0.051526255905628204
12400,0.04503902047872543,0.05294623225927353
12420,0.043534912168979645,0.05204690247774124
12440,0.04215747117996216,0.04989592730998993
12460,0.0446443185210228,0.05103147774934769
12480,0.04761132970452309,0.05085897818207741
12500,0.0443609319627285,0.053680747747421265
12520,0.04472312331199646,0.05158740654587746
12540,0.044148024171590805,0.05063498020172119
12560,0.042985670268535614,0.051058221608400345
12580,0.04361467808485031,0.05164496228098869
12600,0.04384198784828186,0.05078651010990143
12620,0.042544834315776825,0.05076153576374054
12640,0.0446123331785202,0.052087921649217606
12660,0.04359348490834236,0.050940923392772675
12680,0.04198050871491432,0.05120360851287842
12700,0.044399332255125046,0.05247963219881058
12720,0.04524710401892662,0.05104967951774597
12740,0.043804995715618134,0.053334422409534454
12760,0.0444205105304718,0.052841272205114365
12780,0.04502122476696968,0.05214933305978775
12800,0.04570690542459488,0.051024179905653
12820,0.04533757269382477,0.05333796143531799
12840,0.043985672295093536,0.05127564072608948
12860,0.044457316398620605,0.05104447528719902
12880,0.044915568083524704,0.0505070723593235
12900,0.04595710337162018,0.05170835554599762
12920,0.042754001915454865,0.05224009230732918
12940,0.04419799894094467,0.05048445612192154
12960,0.043623607605695724,0.05038827285170555
12980,0.04208315536379814,0.0520920529961586
13000,0.04521740972995758,0.051781196147203445
13020,0.04252799600362778,0.052277885377407074
13040,0.04273998364806175,0.05048910900950432
13060,0.044004786759614944,0.05463467910885811
13080,0.042621955275535583,0.0522514171898365
13100,0.04298800975084305,0.05284544825553894
13120,0.04444664716720581,0.05073731020092964
13140,0.042627982795238495,0.05192607268691063
13160,0.04314352944493294,0.04997896030545235
13180,0.043274179100990295,0.052145857363939285
13200,0.04655441641807556,0.04998023062944412
13220,0.04337461665272713,0.05114269256591797
13240,0.044800542294979095,0.05343889445066452
13260,0.04273444414138794,0.050877515226602554
13280,0.04197348654270172,0.05129548907279968
13300,0.04366936534643173,0.04974561929702759
13320,0.04319896176457405,0.04911179468035698
13340,0.04304221644997597,0.05097205936908722
13360,0.044712960720062256,0.05016802251338959
